1754597482.929498 server started (12723): version next-3.6, socket /tmp/tmux-0/default, protocol 8
1754597482.929505 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754597482.929509 using libevent 2.1.12-stable poll
1754597482.929512 using ncurses 6.5 20240427
1754597482.956002 args_parse_flags: next -X
1754597482.956005 args_parse_flags: -X
1754597482.956008 args_parse_flags: next start-of-line
1754597482.956011 args_parse: flags end at 2 of 3
1754597482.956014 args_parse: 2 = start-of-line (type STRING)
1754597482.956019 cmd_parse_build_commands: send-keys -X start-of-line
1754597482.956022 args_parse_flags: next -Tcopy-mode
1754597482.956025 args_parse_flag_argument: -T = copy-mode
1754597482.956027 args_parse_flags: next C-a
1754597482.956030 args_parse: flags end at 2 of 4
1754597482.956034 args_parse: 2 = C-a (type STRING)
1754597482.956039 args_parse: 3 = send-keys -X start-of-line (type COMMANDS)
1754597482.956045 cmd_parse_build_commands: bind-key -T copy-mode C-a { send-keys -X start-of-line }
1754597482.956049 cmdq_get_command: [bind-key/0x2a743e0b4f00] group 1343
1754597482.956052 cmdq_append <global>: [bind-key/0x2a743e0b4f00]
1754597482.956056 yylex_token: end at WS
1754597482.956058 yylex_token: bind
1754597482.956062 yylex_token: end at WS
1754597482.956065 yylex_token: -Tcopy-mode
1754597482.956068 yylex_token: end at WS
1754597482.956071 yylex_token: C-c
1754597482.956073 yylex_token: end at WS
1754597482.956076 yylex_token: send
1754597482.956079 yylex_token: end at WS
1754597482.956082 yylex_token: -X
1754597482.956085 yylex_token: end at WS
1754597482.956088 yylex_token: cancel
1754597482.956092 cmd_parse_build_commands 0:0: bind
1754597482.956094 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.956097 cmd_parse_build_commands 0:2: C-c
1754597482.956100 cmd_parse_build_commands 0:3 0:0: send
1754597482.956103 cmd_parse_build_commands 0:3 0:1: -X
1754597482.956106 cmd_parse_build_commands 0:3 0:2: cancel
1754597482.956110 cmd_parse_build_commands 0:0: send
1754597482.956113 cmd_parse_build_commands 0:1: -X
1754597482.956116 cmd_parse_build_commands 0:2: cancel
1754597482.956120 args_parse_flags: next -X
1754597482.956122 args_parse_flags: -X
1754597482.956125 args_parse_flags: next cancel
1754597482.956128 args_parse: flags end at 2 of 3
1754597482.956131 args_parse: 2 = cancel (type STRING)
1754597482.956136 cmd_parse_build_commands: send-keys -X cancel
1754597482.956139 args_parse_flags: next -Tcopy-mode
1754597482.956142 args_parse_flag_argument: -T = copy-mode
1754597482.956145 args_parse_flags: next C-c
1754597482.956148 args_parse: flags end at 2 of 4
1754597482.956151 args_parse: 2 = C-c (type STRING)
1754597482.956155 args_parse: 3 = send-keys -X cancel (type COMMANDS)
1754597482.956162 cmd_parse_build_commands: bind-key -T copy-mode C-c { send-keys -X cancel }
1754597482.956165 cmdq_get_command: [bind-key/0x2a743e0e6000] group 1351
1754597482.956168 cmdq_append <global>: [bind-key/0x2a743e0e6000]
1754597482.956172 yylex_token: end at WS
1754597482.956174 yylex_token: bind
1754597482.956178 yylex_token: end at WS
1754597482.956180 yylex_token: -Tcopy-mode
1754597482.956183 yylex_token: end at WS
1754597482.956186 yylex_token: C-e
1754597482.956189 yylex_token: end at WS
1754597482.956192 yylex_token: send
1754597482.956195 yylex_token: end at WS
1754597482.956197 yylex_token: -X
1754597482.956201 yylex_token: end at WS
1754597482.956203 yylex_token: end-of-line
1754597482.956207 cmd_parse_build_commands 0:0: bind
1754597482.956210 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.956213 cmd_parse_build_commands 0:2: C-e
1754597482.956216 cmd_parse_build_commands 0:3 0:0: send
1754597482.956219 cmd_parse_build_commands 0:3 0:1: -X
1754597482.956222 cmd_parse_build_commands 0:3 0:2: end-of-line
1754597482.956226 cmd_parse_build_commands 0:0: send
1754597482.956228 cmd_parse_build_commands 0:1: -X
1754597482.956231 cmd_parse_build_commands 0:2: end-of-line
1754597482.956235 args_parse_flags: next -X
1754597482.956238 args_parse_flags: -X
1754597482.956241 args_parse_flags: next end-of-line
1754597482.956244 args_parse: flags end at 2 of 3
1754597482.956247 args_parse: 2 = end-of-line (type STRING)
1754597482.956251 cmd_parse_build_commands: send-keys -X end-of-line
1754597482.956254 args_parse_flags: next -Tcopy-mode
1754597482.956257 args_parse_flag_argument: -T = copy-mode
1754597482.956260 args_parse_flags: next C-e
1754597482.956263 args_parse: flags end at 2 of 4
1754597482.956266 args_parse: 2 = C-e (type STRING)
1754597482.956270 args_parse: 3 = send-keys -X end-of-line (type COMMANDS)
1754597482.956277 cmd_parse_build_commands: bind-key -T copy-mode C-e { send-keys -X end-of-line }
1754597482.956281 cmdq_get_command: [bind-key/0x2a743e0e6100] group 1359
1754597482.956284 cmdq_append <global>: [bind-key/0x2a743e0e6100]
1754597482.956287 yylex_token: end at WS
1754597482.956290 yylex_token: bind
1754597482.956293 yylex_token: end at WS
1754597482.956296 yylex_token: -Tcopy-mode
1754597482.956299 yylex_token: end at WS
1754597482.956301 yylex_token: C-f
1754597482.956304 yylex_token: end at WS
1754597482.956307 yylex_token: send
1754597482.956310 yylex_token: end at WS
1754597482.956313 yylex_token: -X
1754597482.956316 yylex_token: end at WS
1754597482.956319 yylex_token: cursor-right
1754597482.956322 cmd_parse_build_commands 0:0: bind
1754597482.956325 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.956328 cmd_parse_build_commands 0:2: C-f
1754597482.956331 cmd_parse_build_commands 0:3 0:0: send
1754597482.956336 cmd_parse_build_commands 0:3 0:1: -X
1754597482.956340 cmd_parse_build_commands 0:3 0:2: cursor-right
1754597482.956345 cmd_parse_build_commands 0:0: send
1754597482.956350 cmd_parse_build_commands 0:1: -X
1754597482.956355 cmd_parse_build_commands 0:2: cursor-right
1754597482.956360 args_parse_flags: next -X
1754597482.956363 args_parse_flags: -X
1754597482.956366 args_parse_flags: next cursor-right
1754597482.956369 args_parse: flags end at 2 of 3
1754597482.956372 args_parse: 2 = cursor-right (type STRING)
1754597482.956376 cmd_parse_build_commands: send-keys -X cursor-right
1754597482.956380 args_parse_flags: next -Tcopy-mode
1754597482.956383 args_parse_flag_argument: -T = copy-mode
1754597482.956385 args_parse_flags: next C-f
1754597482.956388 args_parse: flags end at 2 of 4
1754597482.956391 args_parse: 2 = C-f (type STRING)
1754597482.956396 args_parse: 3 = send-keys -X cursor-right (type COMMANDS)
1754597482.956402 cmd_parse_build_commands: bind-key -T copy-mode C-f { send-keys -X cursor-right }
1754597482.956406 cmdq_get_command: [bind-key/0x2a743e0e6200] group 1367
1754597482.956409 cmdq_append <global>: [bind-key/0x2a743e0e6200]
1754597482.956412 yylex_token: end at WS
1754597482.956415 yylex_token: bind
1754597482.956418 yylex_token: end at WS
1754597482.956421 yylex_token: -Tcopy-mode
1754597482.956424 yylex_token: end at WS
1754597482.956426 yylex_token: C-b
1754597482.956429 yylex_token: end at WS
1754597482.956432 yylex_token: send
1754597482.956435 yylex_token: end at WS
1754597482.956438 yylex_token: -X
1754597482.956441 yylex_token: end at WS
1754597482.956444 yylex_token: cursor-left
1754597482.956447 cmd_parse_build_commands 0:0: bind
1754597482.956450 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.956453 cmd_parse_build_commands 0:2: C-b
1754597482.956456 cmd_parse_build_commands 0:3 0:0: send
1754597482.956459 cmd_parse_build_commands 0:3 0:1: -X
1754597482.956462 cmd_parse_build_commands 0:3 0:2: cursor-left
1754597482.956466 cmd_parse_build_commands 0:0: send
1754597482.956468 cmd_parse_build_commands 0:1: -X
1754597482.956472 cmd_parse_build_commands 0:2: cursor-left
1754597482.956476 args_parse_flags: next -X
1754597482.956478 args_parse_flags: -X
1754597482.956481 args_parse_flags: next cursor-left
1754597482.956484 args_parse: flags end at 2 of 3
1754597482.956487 args_parse: 2 = cursor-left (type STRING)
1754597482.956492 cmd_parse_build_commands: send-keys -X cursor-left
1754597482.956495 args_parse_flags: next -Tcopy-mode
1754597482.956498 args_parse_flag_argument: -T = copy-mode
1754597482.956501 args_parse_flags: next C-b
1754597482.956504 args_parse: flags end at 2 of 4
1754597482.956507 args_parse: 2 = C-b (type STRING)
1754597482.956511 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1754597482.956517 cmd_parse_build_commands: bind-key -T copy-mode C-b { send-keys -X cursor-left }
1754597482.956521 cmdq_get_command: [bind-key/0x2a743e0e6300] group 1375
1754597482.956524 cmdq_append <global>: [bind-key/0x2a743e0e6300]
1754597482.956528 yylex_token: end at WS
1754597482.956530 yylex_token: bind
1754597482.956534 yylex_token: end at WS
1754597482.956536 yylex_token: -Tcopy-mode
1754597482.956539 yylex_token: end at WS
1754597482.956542 yylex_token: C-g
1754597482.956545 yylex_token: end at WS
1754597482.956548 yylex_token: send
1754597482.956551 yylex_token: end at WS
1754597482.956553 yylex_token: -X
1754597482.956557 yylex_token: end at WS
1754597482.956560 yylex_token: clear-selection
1754597482.956563 cmd_parse_build_commands 0:0: bind
1754597482.956566 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.956569 cmd_parse_build_commands 0:2: C-g
1754597482.956572 cmd_parse_build_commands 0:3 0:0: send
1754597482.956575 cmd_parse_build_commands 0:3 0:1: -X
1754597482.956578 cmd_parse_build_commands 0:3 0:2: clear-selection
1754597482.956582 cmd_parse_build_commands 0:0: send
1754597482.956585 cmd_parse_build_commands 0:1: -X
1754597482.956588 cmd_parse_build_commands 0:2: clear-selection
1754597482.956592 args_parse_flags: next -X
1754597482.956594 args_parse_flags: -X
1754597482.956597 args_parse_flags: next clear-selection
1754597482.956600 args_parse: flags end at 2 of 3
1754597482.956603 args_parse: 2 = clear-selection (type STRING)
1754597482.956608 cmd_parse_build_commands: send-keys -X clear-selection
1754597482.956611 args_parse_flags: next -Tcopy-mode
1754597482.956614 args_parse_flag_argument: -T = copy-mode
1754597482.956617 args_parse_flags: next C-g
1754597482.956620 args_parse: flags end at 2 of 4
1754597482.956623 args_parse: 2 = C-g (type STRING)
1754597482.956627 args_parse: 3 = send-keys -X clear-selection (type COMMANDS)
1754597482.956635 cmd_parse_build_commands: bind-key -T copy-mode C-g { send-keys -X clear-selection }
1754597482.956639 cmdq_get_command: [bind-key/0x2a743e0e6400] group 1383
1754597482.956642 cmdq_append <global>: [bind-key/0x2a743e0e6400]
1754597482.956645 yylex_token: end at WS
1754597482.956654 yylex_token: bind
1754597482.956658 yylex_token: end at WS
1754597482.956661 yylex_token: -Tcopy-mode
1754597482.956664 yylex_token: end at WS
1754597482.956667 yylex_token: C-k
1754597482.956670 yylex_token: end at WS
1754597482.956672 yylex_token: send
1754597482.956675 yylex_token: end at WS
1754597482.956678 yylex_token: -X
1754597482.956682 yylex_token: end at WS
1754597482.956685 yylex_token: copy-pipe-end-of-line-and-cancel
1754597482.956689 cmd_parse_build_commands 0:0: bind
1754597482.956692 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.956695 cmd_parse_build_commands 0:2: C-k
1754597482.956698 cmd_parse_build_commands 0:3 0:0: send
1754597482.956701 cmd_parse_build_commands 0:3 0:1: -X
1754597482.956704 cmd_parse_build_commands 0:3 0:2: copy-pipe-end-of-line-and-cancel
1754597482.956708 cmd_parse_build_commands 0:0: send
1754597482.956710 cmd_parse_build_commands 0:1: -X
1754597482.956714 cmd_parse_build_commands 0:2: copy-pipe-end-of-line-and-cancel
1754597482.956718 args_parse_flags: next -X
1754597482.956720 args_parse_flags: -X
1754597482.956724 args_parse_flags: next copy-pipe-end-of-line-and-cancel
1754597482.956727 args_parse: flags end at 2 of 3
1754597482.956730 args_parse: 2 = copy-pipe-end-of-line-and-cancel (type STRING)
1754597482.956735 cmd_parse_build_commands: send-keys -X copy-pipe-end-of-line-and-cancel
1754597482.956738 args_parse_flags: next -Tcopy-mode
1754597482.956741 args_parse_flag_argument: -T = copy-mode
1754597482.956744 args_parse_flags: next C-k
1754597482.956747 args_parse: flags end at 2 of 4
1754597482.956750 args_parse: 2 = C-k (type STRING)
1754597482.956755 args_parse: 3 = send-keys -X copy-pipe-end-of-line-and-cancel (type COMMANDS)
1754597482.956763 cmd_parse_build_commands: bind-key -T copy-mode C-k { send-keys -X copy-pipe-end-of-line-and-cancel }
1754597482.956766 cmdq_get_command: [bind-key/0x2a743e0e6500] group 1391
1754597482.956770 cmdq_append <global>: [bind-key/0x2a743e0e6500]
1754597482.956773 yylex_token: end at WS
1754597482.956775 yylex_token: bind
1754597482.956779 yylex_token: end at WS
1754597482.956781 yylex_token: -Tcopy-mode
1754597482.956784 yylex_token: end at WS
1754597482.956787 yylex_token: C-n
1754597482.956790 yylex_token: end at WS
1754597482.956793 yylex_token: send
1754597482.956796 yylex_token: end at WS
1754597482.956798 yylex_token: -X
1754597482.956801 yylex_token: end at WS
1754597482.956804 yylex_token: cursor-down
1754597482.956808 cmd_parse_build_commands 0:0: bind
1754597482.956811 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.956814 cmd_parse_build_commands 0:2: C-n
1754597482.956817 cmd_parse_build_commands 0:3 0:0: send
1754597482.956820 cmd_parse_build_commands 0:3 0:1: -X
1754597482.956823 cmd_parse_build_commands 0:3 0:2: cursor-down
1754597482.956826 cmd_parse_build_commands 0:0: send
1754597482.956829 cmd_parse_build_commands 0:1: -X
1754597482.956832 cmd_parse_build_commands 0:2: cursor-down
1754597482.956836 args_parse_flags: next -X
1754597482.956839 args_parse_flags: -X
1754597482.956842 args_parse_flags: next cursor-down
1754597482.956845 args_parse: flags end at 2 of 3
1754597482.956848 args_parse: 2 = cursor-down (type STRING)
1754597482.956852 cmd_parse_build_commands: send-keys -X cursor-down
1754597482.956855 args_parse_flags: next -Tcopy-mode
1754597482.956858 args_parse_flag_argument: -T = copy-mode
1754597482.956861 args_parse_flags: next C-n
1754597482.956864 args_parse: flags end at 2 of 4
1754597482.956867 args_parse: 2 = C-n (type STRING)
1754597482.956871 args_parse: 3 = send-keys -X cursor-down (type COMMANDS)
1754597482.956878 cmd_parse_build_commands: bind-key -T copy-mode C-n { send-keys -X cursor-down }
1754597482.956882 cmdq_get_command: [bind-key/0x2a743e0e6600] group 1399
1754597482.956885 cmdq_append <global>: [bind-key/0x2a743e0e6600]
1754597482.956888 yylex_token: end at WS
1754597482.956891 yylex_token: bind
1754597482.956894 yylex_token: end at WS
1754597482.956897 yylex_token: -Tcopy-mode
1754597482.956900 yylex_token: end at WS
1754597482.956902 yylex_token: C-p
1754597482.956906 yylex_token: end at WS
1754597482.956908 yylex_token: send
1754597482.956911 yylex_token: end at WS
1754597482.956914 yylex_token: -X
1754597482.956917 yylex_token: end at WS
1754597482.956920 yylex_token: cursor-up
1754597482.956924 cmd_parse_build_commands 0:0: bind
1754597482.956927 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.956930 cmd_parse_build_commands 0:2: C-p
1754597482.956933 cmd_parse_build_commands 0:3 0:0: send
1754597482.956936 cmd_parse_build_commands 0:3 0:1: -X
1754597482.956940 cmd_parse_build_commands 0:3 0:2: cursor-up
1754597482.956943 cmd_parse_build_commands 0:0: send
1754597482.956952 cmd_parse_build_commands 0:1: -X
1754597482.956955 cmd_parse_build_commands 0:2: cursor-up
1754597482.956959 args_parse_flags: next -X
1754597482.956962 args_parse_flags: -X
1754597482.956965 args_parse_flags: next cursor-up
1754597482.956967 args_parse: flags end at 2 of 3
1754597482.956971 args_parse: 2 = cursor-up (type STRING)
1754597482.956975 cmd_parse_build_commands: send-keys -X cursor-up
1754597482.956978 args_parse_flags: next -Tcopy-mode
1754597482.956981 args_parse_flag_argument: -T = copy-mode
1754597482.956984 args_parse_flags: next C-p
1754597482.956987 args_parse: flags end at 2 of 4
1754597482.956990 args_parse: 2 = C-p (type STRING)
1754597482.956994 args_parse: 3 = send-keys -X cursor-up (type COMMANDS)
1754597482.957001 cmd_parse_build_commands: bind-key -T copy-mode C-p { send-keys -X cursor-up }
1754597482.957005 cmdq_get_command: [bind-key/0x2a743e0e6700] group 1407
1754597482.957008 cmdq_append <global>: [bind-key/0x2a743e0e6700]
1754597482.957012 yylex_token: end at WS
1754597482.957014 yylex_token: bind
1754597482.957018 yylex_token: end at WS
1754597482.957020 yylex_token: -Tcopy-mode
1754597482.957023 yylex_token: end at WS
1754597482.957026 yylex_token: C-r
1754597482.957030 yylex_token: end at WS
1754597482.957032 yylex_token: command-prompt
1754597482.957035 yylex_token: end at WS
1754597482.957038 yylex_token: -T
1754597482.957041 yylex_token: end at WS
1754597482.957043 yylex_token: search
1754597482.957047 yylex_token: end at WS
1754597482.957050 yylex_token: -ip(search up)
1754597482.957054 yylex_token: end at WS
1754597482.957057 yylex_token: -I#{pane_search_string}
1754597482.957060 yylex_token: end at WS
1754597482.957062 yylex_token: send
1754597482.957065 yylex_token: end at WS
1754597482.957068 yylex_token: -X
1754597482.957072 yylex_token: end at WS
1754597482.957075 yylex_token: search-backward-incremental
1754597482.957078 yylex_token: end at WS
1754597482.957080 yylex_token: --
1754597482.957084 yylex_token: end at WS
1754597482.957086 yylex_token: %%
1754597482.957090 cmd_parse_build_commands 0:0: bind
1754597482.957093 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.957096 cmd_parse_build_commands 0:2: C-r
1754597482.957099 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597482.957102 cmd_parse_build_commands 0:3 0:1: -T
1754597482.957105 cmd_parse_build_commands 0:3 0:2: search
1754597482.957109 cmd_parse_build_commands 0:3 0:3: -ip(search up)
1754597482.957112 cmd_parse_build_commands 0:3 0:4: -I#{pane_search_string}
1754597482.957115 cmd_parse_build_commands 0:3 0:5 0:0: send
1754597482.957118 cmd_parse_build_commands 0:3 0:5 0:1: -X
1754597482.957122 cmd_parse_build_commands 0:3 0:5 0:2: search-backward-incremental
1754597482.957125 cmd_parse_build_commands 0:3 0:5 0:3: --
1754597482.957128 cmd_parse_build_commands 0:3 0:5 0:4: %%
1754597482.957131 cmd_parse_build_commands 0:0: command-prompt
1754597482.957134 cmd_parse_build_commands 0:1: -T
1754597482.957137 cmd_parse_build_commands 0:2: search
1754597482.957140 cmd_parse_build_commands 0:3: -ip(search up)
1754597482.957143 cmd_parse_build_commands 0:4: -I#{pane_search_string}
1754597482.957146 cmd_parse_build_commands 0:5 0:0: send
1754597482.957149 cmd_parse_build_commands 0:5 0:1: -X
1754597482.957152 cmd_parse_build_commands 0:5 0:2: search-backward-incremental
1754597482.957155 cmd_parse_build_commands 0:5 0:3: --
1754597482.957158 cmd_parse_build_commands 0:5 0:4: %%
1754597482.957162 cmd_parse_build_commands 0:0: send
1754597482.957165 cmd_parse_build_commands 0:1: -X
1754597482.957168 cmd_parse_build_commands 0:2: search-backward-incremental
1754597482.957171 cmd_parse_build_commands 0:3: --
1754597482.957173 cmd_parse_build_commands 0:4: %%
1754597482.957177 args_parse_flags: next -X
1754597482.957180 args_parse_flags: -X
1754597482.957184 args_parse_flags: next search-backward-incremental
1754597482.957187 args_parse: flags end at 2 of 5
1754597482.957190 args_parse: 2 = search-backward-incremental (type STRING)
1754597482.957193 args_parse: 3 = -- (type STRING)
1754597482.957196 args_parse: 4 = %% (type STRING)
1754597482.957202 cmd_parse_build_commands: send-keys -X search-backward-incremental -- "%%"
1754597482.957205 args_parse_flags: next -T
1754597482.957209 args_parse_flag_argument: -T = search
1754597482.957212 args_parse_flags: next -ip(search up)
1754597482.957214 args_parse_flags: -i
1754597482.957218 args_parse_flag_argument: -p = (search up)
1754597482.957221 args_parse_flags: next -I#{pane_search_string}
1754597482.957224 args_parse_flag_argument: -I = #{pane_search_string}
1754597482.957227 args_parse: flags end at 5 of 6
1754597482.957233 args_parse: 5 = send-keys -X search-backward-incremental -- "%%" (type COMMANDS)
1754597482.957244 cmd_parse_build_commands: command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" }
1754597482.957247 args_parse_flags: next -Tcopy-mode
1754597482.957250 args_parse_flag_argument: -T = copy-mode
1754597482.957253 args_parse_flags: next C-r
1754597482.957256 args_parse: flags end at 2 of 4
1754597482.957259 args_parse: 2 = C-r (type STRING)
1754597482.957270 args_parse: 3 = command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" } (type COMMANDS)
1754597482.957282 cmd_parse_build_commands: bind-key -T copy-mode C-r { command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" } }
1754597482.957286 cmdq_get_command: [bind-key/0x2a743e0e6800] group 1415
1754597482.957289 cmdq_append <global>: [bind-key/0x2a743e0e6800]
1754597482.957292 yylex_token: end at WS
1754597482.957295 yylex_token: bind
1754597482.957299 yylex_token: end at WS
1754597482.957301 yylex_token: -Tcopy-mode
1754597482.957304 yylex_token: end at WS
1754597482.957307 yylex_token: C-s
1754597482.957310 yylex_token: end at WS
1754597482.957313 yylex_token: command-prompt
1754597482.957316 yylex_token: end at WS
1754597482.957319 yylex_token: -T
1754597482.957322 yylex_token: end at WS
1754597482.957325 yylex_token: search
1754597482.957328 yylex_token: end at WS
1754597482.957331 yylex_token: -ip(search down)
1754597482.957335 yylex_token: end at WS
1754597482.957338 yylex_token: -I#{pane_search_string}
1754597482.957341 yylex_token: end at WS
1754597482.957344 yylex_token: send
1754597482.957347 yylex_token: end at WS
1754597482.957349 yylex_token: -X
1754597482.957353 yylex_token: end at WS
1754597482.957356 yylex_token: search-forward-incremental
1754597482.957359 yylex_token: end at WS
1754597482.957362 yylex_token: --
1754597482.957365 yylex_token: end at WS
1754597482.957368 yylex_token: %%
1754597482.957372 cmd_parse_build_commands 0:0: bind
1754597482.957375 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.957378 cmd_parse_build_commands 0:2: C-s
1754597482.957381 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597482.957384 cmd_parse_build_commands 0:3 0:1: -T
1754597482.957387 cmd_parse_build_commands 0:3 0:2: search
1754597482.957390 cmd_parse_build_commands 0:3 0:3: -ip(search down)
1754597482.957393 cmd_parse_build_commands 0:3 0:4: -I#{pane_search_string}
1754597482.957396 cmd_parse_build_commands 0:3 0:5 0:0: send
1754597482.957399 cmd_parse_build_commands 0:3 0:5 0:1: -X
1754597482.957402 cmd_parse_build_commands 0:3 0:5 0:2: search-forward-incremental
1754597482.957406 cmd_parse_build_commands 0:3 0:5 0:3: --
1754597482.957408 cmd_parse_build_commands 0:3 0:5 0:4: %%
1754597482.957412 cmd_parse_build_commands 0:0: command-prompt
1754597482.957415 cmd_parse_build_commands 0:1: -T
1754597482.957418 cmd_parse_build_commands 0:2: search
1754597482.957421 cmd_parse_build_commands 0:3: -ip(search down)
1754597482.957424 cmd_parse_build_commands 0:4: -I#{pane_search_string}
1754597482.957427 cmd_parse_build_commands 0:5 0:0: send
1754597482.957430 cmd_parse_build_commands 0:5 0:1: -X
1754597482.957434 cmd_parse_build_commands 0:5 0:2: search-forward-incremental
1754597482.957437 cmd_parse_build_commands 0:5 0:3: --
1754597482.957440 cmd_parse_build_commands 0:5 0:4: %%
1754597482.957443 cmd_parse_build_commands 0:0: send
1754597482.957446 cmd_parse_build_commands 0:1: -X
1754597482.957449 cmd_parse_build_commands 0:2: search-forward-incremental
1754597482.957452 cmd_parse_build_commands 0:3: --
1754597482.957455 cmd_parse_build_commands 0:4: %%
1754597482.957459 args_parse_flags: next -X
1754597482.957462 args_parse_flags: -X
1754597482.957465 args_parse_flags: next search-forward-incremental
1754597482.957468 args_parse: flags end at 2 of 5
1754597482.957471 args_parse: 2 = search-forward-incremental (type STRING)
1754597482.957474 args_parse: 3 = -- (type STRING)
1754597482.957477 args_parse: 4 = %% (type STRING)
1754597482.957483 cmd_parse_build_commands: send-keys -X search-forward-incremental -- "%%"
1754597482.957486 args_parse_flags: next -T
1754597482.957489 args_parse_flag_argument: -T = search
1754597482.957492 args_parse_flags: next -ip(search down)
1754597482.957495 args_parse_flags: -i
1754597482.957498 args_parse_flag_argument: -p = (search down)
1754597482.957501 args_parse_flags: next -I#{pane_search_string}
1754597482.957504 args_parse_flag_argument: -I = #{pane_search_string}
1754597482.957507 args_parse: flags end at 5 of 6
1754597482.957513 args_parse: 5 = send-keys -X search-forward-incremental -- "%%" (type COMMANDS)
1754597482.957523 cmd_parse_build_commands: command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" }
1754597482.957526 args_parse_flags: next -Tcopy-mode
1754597482.957530 args_parse_flag_argument: -T = copy-mode
1754597482.957532 args_parse_flags: next C-s
1754597482.957535 args_parse: flags end at 2 of 4
1754597482.957539 args_parse: 2 = C-s (type STRING)
1754597482.957549 args_parse: 3 = command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" } (type COMMANDS)
1754597482.957561 cmd_parse_build_commands: bind-key -T copy-mode C-s { command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" } }
1754597482.957565 cmdq_get_command: [bind-key/0x2a743e0e6900] group 1427
1754597482.957569 cmdq_append <global>: [bind-key/0x2a743e0e6900]
1754597482.957572 yylex_token: end at WS
1754597482.957574 yylex_token: bind
1754597482.957578 yylex_token: end at WS
1754597482.957580 yylex_token: -Tcopy-mode
1754597482.957583 yylex_token: end at WS
1754597482.957586 yylex_token: C-v
1754597482.957589 yylex_token: end at WS
1754597482.957592 yylex_token: send
1754597482.957595 yylex_token: end at WS
1754597482.957597 yylex_token: -X
1754597482.957600 yylex_token: end at WS
1754597482.957603 yylex_token: page-down
1754597482.957607 cmd_parse_build_commands 0:0: bind
1754597482.957610 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.957613 cmd_parse_build_commands 0:2: C-v
1754597482.957616 cmd_parse_build_commands 0:3 0:0: send
1754597482.957619 cmd_parse_build_commands 0:3 0:1: -X
1754597482.957622 cmd_parse_build_commands 0:3 0:2: page-down
1754597482.957626 cmd_parse_build_commands 0:0: send
1754597482.957628 cmd_parse_build_commands 0:1: -X
1754597482.957631 cmd_parse_build_commands 0:2: page-down
1754597482.957635 args_parse_flags: next -X
1754597482.957638 args_parse_flags: -X
1754597482.957641 args_parse_flags: next page-down
1754597482.957644 args_parse: flags end at 2 of 3
1754597482.957647 args_parse: 2 = page-down (type STRING)
1754597482.957652 cmd_parse_build_commands: send-keys -X page-down
1754597482.957655 args_parse_flags: next -Tcopy-mode
1754597482.957658 args_parse_flag_argument: -T = copy-mode
1754597482.957661 args_parse_flags: next C-v
1754597482.957663 args_parse: flags end at 2 of 4
1754597482.957666 args_parse: 2 = C-v (type STRING)
1754597482.957671 args_parse: 3 = send-keys -X page-down (type COMMANDS)
1754597482.957678 cmd_parse_build_commands: bind-key -T copy-mode C-v { send-keys -X page-down }
1754597482.957681 cmdq_get_command: [bind-key/0x2a743e0e6a00] group 1439
1754597482.957685 cmdq_append <global>: [bind-key/0x2a743e0e6a00]
1754597482.957688 yylex_token: end at WS
1754597482.957690 yylex_token: bind
1754597482.957694 yylex_token: end at WS
1754597482.957697 yylex_token: -Tcopy-mode
1754597482.957699 yylex_token: end at WS
1754597482.957702 yylex_token: C-w
1754597482.957705 yylex_token: end at WS
1754597482.957708 yylex_token: send
1754597482.957711 yylex_token: end at WS
1754597482.957713 yylex_token: -X
1754597482.957717 yylex_token: end at WS
1754597482.957720 yylex_token: copy-pipe-and-cancel
1754597482.957724 cmd_parse_build_commands 0:0: bind
1754597482.957727 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597482.957730 cmd_parse_build_commands 0:2: C-w
1754597482.957733 cmd_parse_build_commands 0:3 0:0: send
1754597482.957736 cmd_parse_build_commands 0:3 0:1: -X
