1754597435.569066 server started (12692): version 3.5a, socket /tmp/tmux-0/default, protocol 8
1754597435.569098 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754597435.569111 using libevent 2.1.12-stable poll
1754597435.569117 using ncurses 6.5 20240427
1754597435.605641 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1754597435.605643 cmd_parse_build_commands 0:3 0:2: -I2
1754597435.605646 cmd_parse_build_commands 0:3 0:3 0:0: send
1754597435.605649 cmd_parse_build_commands 0:3 0:3 0:1: -N
1754597435.605651 cmd_parse_build_commands 0:3 0:3 0:2: %%
1754597435.605655 cmd_parse_build_commands 0:0: command-prompt
1754597435.605657 cmd_parse_build_commands 0:1: -Np(repeat)
1754597435.605660 cmd_parse_build_commands 0:2: -I2
1754597435.605663 cmd_parse_build_commands 0:3 0:0: send
1754597435.605665 cmd_parse_build_commands 0:3 0:1: -N
1754597435.605668 cmd_parse_build_commands 0:3 0:2: %%
1754597435.605671 cmd_parse_build_commands 0:0: send
1754597435.605673 cmd_parse_build_commands 0:1: -N
1754597435.605676 cmd_parse_build_commands 0:2: %%
1754597435.605679 args_parse_flags: next -N
1754597435.605682 args_parse_flag_argument: -N = %%
1754597435.605685 args_parse: flags end at 3 of 3
1754597435.605689 cmd_parse_build_commands: send-keys -N "%%"
1754597435.605691 args_parse_flags: next -Np(repeat)
1754597435.605694 args_parse_flags: -N
1754597435.605697 args_parse_flag_argument: -p = (repeat)
1754597435.605699 args_parse_flags: next -I2
1754597435.605702 args_parse_flag_argument: -I = 2
1754597435.605704 args_parse: flags end at 3 of 4
1754597435.605708 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1754597435.605713 cmd_parse_build_commands: command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" }
1754597435.605716 args_parse_flags: next -Tcopy-mode-vi
1754597435.605719 args_parse_flag_argument: -T = copy-mode-vi
1754597435.605721 args_parse_flags: next 2
1754597435.605724 args_parse: flags end at 2 of 4
1754597435.605727 args_parse: 2 = 2 (type STRING)
1754597435.605732 args_parse: 3 = command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1754597435.605739 cmd_parse_build_commands: bind-key -T copy-mode-vi 2 { command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } }
1754597435.605743 cmdq_get_command: [bind-key/0x13064c4f1500] group 2120
1754597435.605745 cmdq_append <global>: [bind-key/0x13064c4f1500]
1754597435.605748 yylex_token: end at WS
1754597435.605751 yylex_token: bind
1754597435.605754 yylex_token: end at WS
1754597435.605756 yylex_token: -Tcopy-mode-vi
1754597435.605759 yylex_token: end at WS
1754597435.605768 yylex_token: 3
1754597435.605771 yylex_token: end at WS
1754597435.605774 yylex_token: command-prompt
1754597435.605777 yylex_token: end at WS
1754597435.605779 yylex_token: -Np(repeat)
1754597435.605782 yylex_token: end at WS
1754597435.605784 yylex_token: -I3
1754597435.605787 yylex_token: end at WS
1754597435.605789 yylex_token: send
1754597435.605792 yylex_token: end at WS
1754597435.605794 yylex_token: -N
1754597435.605797 yylex_token: end at WS
1754597435.605799 yylex_token: %%
1754597435.605803 cmd_parse_build_commands 0:0: bind
1754597435.605805 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597435.605808 cmd_parse_build_commands 0:2: 3
1754597435.605811 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597435.605814 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1754597435.605816 cmd_parse_build_commands 0:3 0:2: -I3
1754597435.605819 cmd_parse_build_commands 0:3 0:3 0:0: send
1754597435.605822 cmd_parse_build_commands 0:3 0:3 0:1: -N
1754597435.605824 cmd_parse_build_commands 0:3 0:3 0:2: %%
1754597435.605827 cmd_parse_build_commands 0:0: command-prompt
1754597435.605830 cmd_parse_build_commands 0:1: -Np(repeat)
1754597435.605833 cmd_parse_build_commands 0:2: -I3
1754597435.605835 cmd_parse_build_commands 0:3 0:0: send
1754597435.605838 cmd_parse_build_commands 0:3 0:1: -N
1754597435.605841 cmd_parse_build_commands 0:3 0:2: %%
1754597435.605844 cmd_parse_build_commands 0:0: send
1754597435.605846 cmd_parse_build_commands 0:1: -N
1754597435.605849 cmd_parse_build_commands 0:2: %%
1754597435.605852 args_parse_flags: next -N
1754597435.605855 args_parse_flag_argument: -N = %%
1754597435.605858 args_parse: flags end at 3 of 3
1754597435.605861 cmd_parse_build_commands: send-keys -N "%%"
1754597435.605864 args_parse_flags: next -Np(repeat)
1754597435.605866 args_parse_flags: -N
1754597435.605869 args_parse_flag_argument: -p = (repeat)
1754597435.605872 args_parse_flags: next -I3
1754597435.605876 args_parse_flag_argument: -I = 3
1754597435.605878 args_parse: flags end at 3 of 4
1754597435.605882 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1754597435.605887 cmd_parse_build_commands: command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" }
1754597435.605890 args_parse_flags: next -Tcopy-mode-vi
1754597435.605893 args_parse_flag_argument: -T = copy-mode-vi
1754597435.605895 args_parse_flags: next 3
1754597435.605898 args_parse: flags end at 2 of 4
1754597435.605901 args_parse: 2 = 3 (type STRING)
1754597435.605906 args_parse: 3 = command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1754597435.605913 cmd_parse_build_commands: bind-key -T copy-mode-vi 3 { command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } }
1754597435.605916 cmdq_get_command: [bind-key/0x13064c4f1600] group 2132
1754597435.605919 cmdq_append <global>: [bind-key/0x13064c4f1600]
1754597435.605922 yylex_token: end at WS
1754597435.605924 yylex_token: bind
1754597435.605927 yylex_token: end at WS
1754597435.605930 yylex_token: -Tcopy-mode-vi
1754597435.605933 yylex_token: end at WS
1754597435.605935 yylex_token: 4
1754597435.605938 yylex_token: end at WS
1754597435.605941 yylex_token: command-prompt
1754597435.605944 yylex_token: end at WS
1754597435.605946 yylex_token: -Np(repeat)
1754597435.605949 yylex_token: end at WS
1754597435.605952 yylex_token: -I4
1754597435.605955 yylex_token: end at WS
1754597435.605958 yylex_token: send
1754597435.605962 yylex_token: end at WS
1754597435.605966 yylex_token: -N
1754597435.605970 yylex_token: end at WS
1754597435.605974 yylex_token: %%
1754597435.605978 cmd_parse_build_commands 0:0: bind
1754597435.605981 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597435.605984 cmd_parse_build_commands 0:2: 4
1754597435.605987 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597435.605989 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1754597435.605992 cmd_parse_build_commands 0:3 0:2: -I4
1754597435.605995 cmd_parse_build_commands 0:3 0:3 0:0: send
1754597435.605997 cmd_parse_build_commands 0:3 0:3 0:1: -N
1754597435.606000 cmd_parse_build_commands 0:3 0:3 0:2: %%
1754597435.606003 cmd_parse_build_commands 0:0: command-prompt
1754597435.606006 cmd_parse_build_commands 0:1: -Np(repeat)
1754597435.606009 cmd_parse_build_commands 0:2: -I4
1754597435.606011 cmd_parse_build_commands 0:3 0:0: send
1754597435.606014 cmd_parse_build_commands 0:3 0:1: -N
1754597435.606017 cmd_parse_build_commands 0:3 0:2: %%
1754597435.606020 cmd_parse_build_commands 0:0: send
1754597435.606022 cmd_parse_build_commands 0:1: -N
1754597435.606025 cmd_parse_build_commands 0:2: %%
1754597435.606028 args_parse_flags: next -N
1754597435.606031 args_parse_flag_argument: -N = %%
1754597435.606034 args_parse: flags end at 3 of 3
1754597435.606038 cmd_parse_build_commands: send-keys -N "%%"
1754597435.606040 args_parse_flags: next -Np(repeat)
1754597435.606043 args_parse_flags: -N
1754597435.606046 args_parse_flag_argument: -p = (repeat)
1754597435.606049 args_parse_flags: next -I4
1754597435.606052 args_parse_flag_argument: -I = 4
1754597435.606054 args_parse: flags end at 3 of 4
1754597435.606058 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1754597435.606063 cmd_parse_build_commands: command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" }
1754597435.606066 args_parse_flags: next -Tcopy-mode-vi
1754597435.606069 args_parse_flag_argument: -T = copy-mode-vi
1754597435.606071 args_parse_flags: next 4
1754597435.606074 args_parse: flags end at 2 of 4
1754597435.606077 args_parse: 2 = 4 (type STRING)
1754597435.606082 args_parse: 3 = command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1754597435.606088 cmd_parse_build_commands: bind-key -T copy-mode-vi 4 { command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } }
1754597435.606092 cmdq_get_command: [bind-key/0x13064c4f1700] group 2144
1754597435.606095 cmdq_append <global>: [bind-key/0x13064c4f1700]
1754597435.606098 yylex_token: end at WS
1754597435.606100 yylex_token: bind
1754597435.606103 yylex_token: end at WS
1754597435.606106 yylex_token: -Tcopy-mode-vi
1754597435.606109 yylex_token: end at WS
1754597435.606111 yylex_token: 5
1754597435.606114 yylex_token: end at WS
1754597435.606117 yylex_token: command-prompt
1754597435.606120 yylex_token: end at WS
1754597435.606122 yylex_token: -Np(repeat)
1754597435.606125 yylex_token: end at WS
1754597435.606127 yylex_token: -I5
1754597435.606130 yylex_token: end at WS
1754597435.606132 yylex_token: send
1754597435.606135 yylex_token: end at WS
1754597435.606137 yylex_token: -N
1754597435.606140 yylex_token: end at WS
1754597435.606143 yylex_token: %%
1754597435.606146 cmd_parse_build_commands 0:0: bind
1754597435.606149 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597435.606151 cmd_parse_build_commands 0:2: 5
1754597435.606154 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597435.606157 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1754597435.606159 cmd_parse_build_commands 0:3 0:2: -I5
1754597435.606162 cmd_parse_build_commands 0:3 0:3 0:0: send
1754597435.606165 cmd_parse_build_commands 0:3 0:3 0:1: -N
1754597435.606168 cmd_parse_build_commands 0:3 0:3 0:2: %%
1754597435.606171 cmd_parse_build_commands 0:0: command-prompt
1754597435.606173 cmd_parse_build_commands 0:1: -Np(repeat)
1754597435.606176 cmd_parse_build_commands 0:2: -I5
1754597435.606179 cmd_parse_build_commands 0:3 0:0: send
1754597435.606182 cmd_parse_build_commands 0:3 0:1: -N
1754597435.606184 cmd_parse_build_commands 0:3 0:2: %%
1754597435.606187 cmd_parse_build_commands 0:0: send
1754597435.606190 cmd_parse_build_commands 0:1: -N
1754597435.606193 cmd_parse_build_commands 0:2: %%
1754597435.606196 args_parse_flags: next -N
1754597435.606199 args_parse_flag_argument: -N = %%
1754597435.606201 args_parse: flags end at 3 of 3
1754597435.606205 cmd_parse_build_commands: send-keys -N "%%"
1754597435.606208 args_parse_flags: next -Np(repeat)
1754597435.606210 args_parse_flags: -N
1754597435.606213 args_parse_flag_argument: -p = (repeat)
1754597435.606216 args_parse_flags: next -I5
1754597435.606218 args_parse_flag_argument: -I = 5
1754597435.606221 args_parse: flags end at 3 of 4
1754597435.606225 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1754597435.606230 cmd_parse_build_commands: command-prompt -N -I 5 -p (repeat) { send-keys -N "%%" }
1754597435.606232 args_parse_flags: next -Tcopy-mode-vi
1754597435.606235 args_parse_flag_argument: -T = copy-mode-vi
1754597435.606238 args_parse_flags: next 5
1754597435.606240 args_parse: flags end at 2 of 4
1754597435.606243 args_parse: 2 = 5 (type STRING)
1754597435.606248 args_parse: 3 = command-prompt -N -I 5 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1754597435.606255 cmd_parse_build_commands: bind-key -T copy-mode-vi 5 { command-prompt -N -I 5 -p (repeat) { send-keys -N "%%" } }
1754597435.606258 cmdq_get_command: [bind-key/0x13064c4f1800] group 2156
1754597435.606261 cmdq_append <global>: [bind-key/0x13064c4f1800]
1754597435.606264 yylex_token: end at WS
1754597435.606266 yylex_token: bind
1754597435.606270 yylex_token: end at WS
1754597435.606272 yylex_token: -Tcopy-mode-vi
1754597435.606275 yylex_token: end at WS
1754597435.606277 yylex_token: 6
1754597435.606281 yylex_token: end at WS
1754597435.606283 yylex_token: command-prompt
1754597435.606286 yylex_token: end at WS
1754597435.606288 yylex_token: -Np(repeat)
1754597435.606291 yylex_token: end at WS
1754597435.606294 yylex_token: -I6
1754597435.606297 yylex_token: end at WS
1754597435.606299 yylex_token: send
1754597435.606302 yylex_token: end at WS
1754597435.606304 yylex_token: -N
1754597435.606307 yylex_token: end at WS
1754597435.606310 yylex_token: %%
1754597435.606313 cmd_parse_build_commands 0:0: bind
1754597435.606316 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597435.606318 cmd_parse_build_commands 0:2: 6
1754597435.606321 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597435.606324 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1754597435.606327 cmd_parse_build_commands 0:3 0:2: -I6
1754597435.606329 cmd_parse_build_commands 0:3 0:3 0:0: send
1754597435.606332 cmd_parse_build_commands 0:3 0:3 0:1: -N
1754597435.606335 cmd_parse_build_commands 0:3 0:3 0:2: %%
1754597435.606338 cmd_parse_build_commands 0:0: command-prompt
1754597435.606340 cmd_parse_build_commands 0:1: -Np(repeat)
1754597435.606343 cmd_parse_build_commands 0:2: -I6
1754597435.606346 cmd_parse_build_commands 0:3 0:0: send
1754597435.606348 cmd_parse_build_commands 0:3 0:1: -N
1754597435.606351 cmd_parse_build_commands 0:3 0:2: %%
1754597435.606355 cmd_parse_build_commands 0:0: send
1754597435.606358 cmd_parse_build_commands 0:1: -N
1754597435.606360 cmd_parse_build_commands 0:2: %%
1754597435.606364 args_parse_flags: next -N
1754597435.606366 args_parse_flag_argument: -N = %%
1754597435.606369 args_parse: flags end at 3 of 3
1754597435.606373 cmd_parse_build_commands: send-keys -N "%%"
1754597435.606375 args_parse_flags: next -Np(repeat)
1754597435.606378 args_parse_flags: -N
1754597435.606381 args_parse_flag_argument: -p = (repeat)
1754597435.606383 args_parse_flags: next -I6
1754597435.606386 args_parse_flag_argument: -I = 6
1754597435.606388 args_parse: flags end at 3 of 4
1754597435.606392 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1754597435.606397 cmd_parse_build_commands: command-prompt -N -I 6 -p (repeat) { send-keys -N "%%" }
1754597435.606400 args_parse_flags: next -Tcopy-mode-vi
1754597435.606402 args_parse_flag_argument: -T = copy-mode-vi
1754597435.606405 args_parse_flags: next 6
1754597435.606407 args_parse: flags end at 2 of 4
1754597435.606410 args_parse: 2 = 6 (type STRING)
1754597435.606416 args_parse: 3 = command-prompt -N -I 6 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1754597435.606422 cmd_parse_build_commands: bind-key -T copy-mode-vi 6 { command-prompt -N -I 6 -p (repeat) { send-keys -N "%%" } }
1754597435.606426 cmdq_get_command: [bind-key/0x13064c4f1900] group 2168
1754597435.606428 cmdq_append <global>: [bind-key/0x13064c4f1900]
1754597435.606431 yylex_token: end at WS
1754597435.606434 yylex_token: bind
1754597435.606437 yylex_token: end at WS
1754597435.606439 yylex_token: -Tcopy-mode-vi
1754597435.606442 yylex_token: end at WS
1754597435.606445 yylex_token: 7
1754597435.606448 yylex_token: end at WS
1754597435.606451 yylex_token: command-prompt
1754597435.606454 yylex_token: end at WS
1754597435.606456 yylex_token: -Np(repeat)
1754597435.606459 yylex_token: end at WS
1754597435.606461 yylex_token: -I7
1754597435.606464 yylex_token: end at WS
1754597435.606467 yylex_token: send
1754597435.606469 yylex_token: end at WS
1754597435.606472 yylex_token: -N
1754597435.606475 yylex_token: end at WS
1754597435.606477 yylex_token: %%
1754597435.606481 cmd_parse_build_commands 0:0: bind
1754597435.606483 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597435.606486 cmd_parse_build_commands 0:2: 7
1754597435.606489 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597435.606492 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1754597435.606494 cmd_parse_build_commands 0:3 0:2: -I7
1754597435.606497 cmd_parse_build_commands 0:3 0:3 0:0: send
1754597435.606500 cmd_parse_build_commands 0:3 0:3 0:1: -N
1754597435.606502 cmd_parse_build_commands 0:3 0:3 0:2: %%
1754597435.606505 cmd_parse_build_commands 0:0: command-prompt
1754597435.606508 cmd_parse_build_commands 0:1: -Np(repeat)
1754597435.606511 cmd_parse_build_commands 0:2: -I7
1754597435.606513 cmd_parse_build_commands 0:3 0:0: send
1754597435.606516 cmd_parse_build_commands 0:3 0:1: -N
1754597435.606519 cmd_parse_build_commands 0:3 0:2: %%
1754597435.606522 cmd_parse_build_commands 0:0: send
1754597435.606524 cmd_parse_build_commands 0:1: -N
1754597435.606527 cmd_parse_build_commands 0:2: %%
1754597435.606530 args_parse_flags: next -N
1754597435.606533 args_parse_flag_argument: -N = %%
1754597435.606536 args_parse: flags end at 3 of 3
1754597435.606539 cmd_parse_build_commands: send-keys -N "%%"
1754597435.606542 args_parse_flags: next -Np(repeat)
1754597435.606544 args_parse_flags: -N
1754597435.606547 args_parse_flag_argument: -p = (repeat)
1754597435.606550 args_parse_flags: next -I7
1754597435.606552 args_parse_flag_argument: -I = 7
1754597435.606555 args_parse: flags end at 3 of 4
1754597435.606561 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1754597435.606567 cmd_parse_build_commands: command-prompt -N -I 7 -p (repeat) { send-keys -N "%%" }
1754597435.606569 args_parse_flags: next -Tcopy-mode-vi
1754597435.606572 args_parse_flag_argument: -T = copy-mode-vi
1754597435.606575 args_parse_flags: next 7
1754597435.606577 args_parse: flags end at 2 of 4
1754597435.606580 args_parse: 2 = 7 (type STRING)
1754597435.606585 args_parse: 3 = command-prompt -N -I 7 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1754597435.606593 cmd_parse_build_commands: bind-key -T copy-mode-vi 7 { command-prompt -N -I 7 -p (repeat) { send-keys -N "%%" } }
1754597435.606598 cmdq_get_command: [bind-key/0x13064c4f1a00] group 2180
1754597435.606603 cmdq_append <global>: [bind-key/0x13064c4f1a00]
1754597435.606607 yylex_token: end at WS
1754597435.606611 yylex_token: bind
1754597435.606614 yylex_token: end at WS
1754597435.606617 yylex_token: -Tcopy-mode-vi
1754597435.606619 yylex_token: end at WS
1754597435.606622 yylex_token: 8
1754597435.606625 yylex_token: end at WS
1754597435.606628 yylex_token: command-prompt
1754597435.606631 yylex_token: end at WS
1754597435.606633 yylex_token: -Np(repeat)
1754597435.606636 yylex_token: end at WS
1754597435.606639 yylex_token: -I8
1754597435.606641 yylex_token: end at WS
1754597435.606644 yylex_token: send
1754597435.606646 yylex_token: end at WS
1754597435.606649 yylex_token: -N
1754597435.606652 yylex_token: end at WS
1754597435.606654 yylex_token: %%
1754597435.606657 cmd_parse_build_commands 0:0: bind
1754597435.606660 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597435.606663 cmd_parse_build_commands 0:2: 8
1754597435.606665 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597435.606668 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1754597435.606671 cmd_parse_build_commands 0:3 0:2: -I8
1754597435.606674 cmd_parse_build_commands 0:3 0:3 0:0: send
1754597435.606676 cmd_parse_build_commands 0:3 0:3 0:1: -N
1754597435.606679 cmd_parse_build_commands 0:3 0:3 0:2: %%
1754597435.606682 cmd_parse_build_commands 0:0: command-prompt
1754597435.606685 cmd_parse_build_commands 0:1: -Np(repeat)
1754597435.606687 cmd_parse_build_commands 0:2: -I8
1754597435.606690 cmd_parse_build_commands 0:3 0:0: send
1754597435.606693 cmd_parse_build_commands 0:3 0:1: -N
1754597435.606695 cmd_parse_build_commands 0:3 0:2: %%
1754597435.606700 cmd_parse_build_commands 0:0: send
1754597435.606702 cmd_parse_build_commands 0:1: -N
1754597435.606705 cmd_parse_build_commands 0:2: %%
1754597435.606709 args_parse_flags: next -N
1754597435.606711 args_parse_flag_argument: -N = %%
1754597435.606714 args_parse: flags end at 3 of 3
1754597435.606718 cmd_parse_build_commands: send-keys -N "%%"
1754597435.606721 args_parse_flags: next -Np(repeat)
1754597435.606723 args_parse_flags: -N
1754597435.606726 args_parse_flag_argument: -p = (repeat)
1754597435.606729 args_parse_flags: next -I8
1754597435.606731 args_parse_flag_argument: -I = 8
1754597435.606734 args_parse: flags end at 3 of 4
1754597435.606738 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1754597435.606743 cmd_parse_build_commands: command-prompt -N -I 8 -p (repeat) { send-keys -N "%%" }
1754597435.606746 args_parse_flags: next -Tcopy-mode-vi
1754597435.606748 args_parse_flag_argument: -T = copy-mode-vi
1754597435.606751 args_parse_flags: next 8
1754597435.606753 args_parse: flags end at 2 of 4
1754597435.606756 args_parse: 2 = 8 (type STRING)
1754597435.606768 args_parse: 3 = command-prompt -N -I 8 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1754597435.606775 cmd_parse_build_commands: bind-key -T copy-mode-vi 8 { command-prompt -N -I 8 -p (repeat) { send-keys -N "%%" } }
1754597435.606778 cmdq_get_command: [bind-key/0x13064c4f1b00] group 2192
1754597435.606781 cmdq_append <global>: [bind-key/0x13064c4f1b00]
1754597435.606784 yylex_token: end at WS
1754597435.606787 yylex_token: bind
1754597435.606790 yylex_token: end at WS
1754597435.606792 yylex_token: -Tcopy-mode-vi
1754597435.606795 yylex_token: end at WS
1754597435.606798 yylex_token: 9
1754597435.606801 yylex_token: end at WS
1754597435.606803 yylex_token: command-prompt
1754597435.606806 yylex_token: end at WS
1754597435.606809 yylex_token: -Np(repeat)
1754597435.606811 yylex_token: end at WS
1754597435.606814 yylex_token: -I9
1754597435.606817 yylex_token: end at WS
1754597435.606819 yylex_token: send
1754597435.606822 yylex_token: end at WS
1754597435.606824 yylex_token: -N
1754597435.606827 yylex_token: end at WS
1754597435.606829 yylex_token: %%
1754597435.606833 cmd_parse_build_commands 0:0: bind
1754597435.606836 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597435.606838 cmd_parse_build_commands 0:2: 9
1754597435.606841 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597435.606844 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1754597435.606847 cmd_parse_build_commands 0:3 0:2: -I9
1754597435.606849 cmd_parse_build_commands 0:3 0:3 0:0: send
1754597435.606852 cmd_parse_build_commands 0:3 0:3 0:1: -N
1754597435.606855 cmd_parse_build_commands 0:3 0:3 0:2: %%
1754597435.606858 cmd_parse_build_commands 0:0: command-prompt
1754597435.606860 cmd_parse_build_commands 0:1: -Np(repeat)
1754597435.606863 cmd_parse_build_commands 0:2: -I9
1754597435.606866 cmd_parse_build_commands 0:3 0:0: send
1754597435.606869 cmd_parse_build_commands 0:3 0:1: -N
1754597435.606871 cmd_parse_build_commands 0:3 0:2: %%
1754597435.606874 cmd_parse_build_commands 0:0: send
1754597435.606877 cmd_parse_build_commands 0:1: -N
1754597435.606879 cmd_parse_build_commands 0:2: %%
1754597435.606883 args_parse_flags: next -N
1754597435.606886 args_parse_flag_argument: -N = %%
1754597435.606889 args_parse: flags end at 3 of 3
1754597435.606892 cmd_parse_build_commands: send-keys -N "%%"
1754597435.606895 args_parse_flags: next -Np(repeat)
1754597435.606898 args_parse_flags: -N
1754597435.606900 args_parse_flag_argument: -p = (repeat)
1754597435.606903 args_parse_flags: next -I9
1754597435.606905 args_parse_flag_argument: -I = 9
1754597435.606908 args_parse: flags end at 3 of 4
1754597435.606912 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1754597435.606917 cmd_parse_build_commands: command-prompt -N -I 9 -p (repeat) { send-keys -N "%%" }
1754597435.606920 args_parse_flags: next -Tcopy-mode-vi
1754597435.606922 args_parse_flag_argument: -T = copy-mode-vi
1754597435.606925 args_parse_flags: next 9
1754597435.606928 args_parse: flags end at 2 of 4
1754597435.606930 args_parse: 2 = 9 (type STRING)
1754597435.606935 args_parse: 3 = command-prompt -N -I 9 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1754597435.606942 cmd_parse_build_commands: bind-key -T copy-mode-vi 9 { command-prompt -N -I 9 -p (repeat) { send-keys -N "%%" } }
1754597435.606946 cmdq_get_command: [bind-key/0x13064c4f1c00] group 2204
1754597435.606948 cmdq_append <global>: [bind-key/0x13064c4f1c00]
1754597435.606951 yylex_token: end at WS
1754597435.606954 yylex_token: bind
1754597435.606957 yylex_token: end at WS
1754597435.606960 yylex_token: -Tcopy-mode-vi
1754597435.606962 yylex_token: end at WS
1754597435.606965 yylex_token: :
1754597435.606968 yylex_token: end at WS
1754597435.606971 yylex_token: command-prompt
1754597435.606974 yylex_token: end at WS
1754597435.606976 yylex_token: -p(goto line)
1754597435.606979 yylex_token: end at WS
1754597435.606982 yylex_token: send
1754597435.606984 yylex_token: end at WS
1754597435.606987 yylex_token: -X
1754597435.606990 yylex_token: end at WS
1754597435.606992 yylex_token: goto-line
1754597435.606995 yylex_token: end at WS
1754597435.606997 yylex_token: %%
1754597435.607001 cmd_parse_build_commands 0:0: bind
1754597435.607003 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1754597435.607006 cmd_parse_build_commands 0:2: :
1754597435.607009 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597435.607013 cmd_parse_build_commands 0:3 0:1: -p(goto line)
1754597435.607017 cmd_parse_build_commands 0:3 0:2 0:0: send
1754597435.607022 cmd_parse_build_commands 0:3 0:2 0:1: -X
1754597435.607026 cmd_parse_build_commands 0:3 0:2 0:2: goto-line
1754597435.607030 cmd_parse_build_commands 0:3 0:2 0:3: %%
1754597435.607034 cmd_parse_build_commands 0:0: command-prompt
1754597435.607038 cmd_parse_build_commands 0:1: -p(goto line)
1754597435.607041 cmd_parse_build_commands 0:2 0:0: send
1754597435.607045 cmd_parse_build_commands 0:2 0:1: -X
1754597435.607048 cmd_parse_build_commands 0:2 0:2: goto-line
1754597435.607052 cmd_parse_build_commands 0:2 0:3: %%
1754597435.607056 cmd_parse_build_commands 0:0: send
1754597435.607060 cmd_parse_build_commands 0:1: -X
1754597435.607063 cmd_parse_build_commands 0:2: goto-line
1754597435.607067 cmd_parse_build_commands 0:3: %%
1754597435.607072 args_parse_flags: next -X
1754597435.607076 args_parse_flags: -X
1754597435.607080 args_parse_flags: next goto-line
1754597435.607084 args_parse: flags end at 2 of 4
1754597435.607088 args_parse: 2 = goto-line (type STRING)
1754597435.607091 args_parse: 3 = %% (type STRING)
1754597435.607096 cmd_parse_build_commands: send-keys -X goto-line "%%"
1754597435.607099 args_parse_flags: next -p(goto line)
1754597435.607102 args_parse_flag_argument: -p = (goto line)
1754597435.607104 args_parse: flags end at 2 of 3
1754597435.607109 args_parse: 2 = send-keys -X goto-line "%%" (type COMMANDS)
1754597435.607115 cmd_parse_build_commands: command-prompt -p "(goto line)" { send-keys -X goto-line "%%" }
1754597435.607117 args_parse_flags: next -Tcopy-mode-vi
1754597435.607120 args_parse_flag_argument: -T = copy-mode-vi
1754597435.607122 args_parse_flags: next :
1754597435.607125 args_parse: flags end at 2 of 4
1754597435.607128 args_parse: 2 = : (type STRING)
1754597435.607133 args_parse: 3 = command-prompt -p "(goto line)" { send-keys -X goto-line "%%" } (type COMMANDS)
1754597435.607140 cmd_parse_build_commands: bind-key -T copy-mode-vi : { command-prompt -p "(goto line)" { send-keys -X goto-line "%%" } }
1754597435.607144 cmdq_get_command: [bind-key/0x13064c4f1d00] group 2216
1754597435.607147 cmdq_append <global>: [bind-key/0x13064c4f1d00]
1754597435.607150 yylex_token: end at WS
1754597435.607152 yylex_token: bind
1754597435.607156 yylex_token: end at WS
1754597435.607158 yylex_token: -Tcopy-mode-vi
1754597435.607161 yylex_token: end at WS
1754597435.607163 yylex_token: ;
