1754595682.318086 server started (7616): version next-3.6, socket /tmp/tmux-0/default, protocol 8
1754595682.318109 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754595682.318119 using libevent 2.1.12-stable poll
1754595682.318128 using ncurses 6.5 20240427
1754595682.343543 cmd_parse_build_commands 0:3 0:58 0:1: -m
1754595682.343546 cmd_parse_build_commands 0:3 0:59: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1754595682.343549 cmd_parse_build_commands 0:3 0:60: z
1754595682.343552 cmd_parse_build_commands 0:3 0:61 0:0: resize-pane
1754595682.343554 cmd_parse_build_commands 0:3 0:61 0:1: -Z
1754595682.343558 cmd_parse_build_commands 0:0: display-menu
1754595682.343561 cmd_parse_build_commands 0:1: -t=
1754595682.343564 cmd_parse_build_commands 0:2: -xM
1754595682.343566 cmd_parse_build_commands 0:3: -yM
1754595682.343569 cmd_parse_build_commands 0:4: -T
1754595682.343572 cmd_parse_build_commands 0:5: #[align=centre]#{pane_index} (#{pane_id})
1754595682.343575 cmd_parse_build_commands 0:6: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1754595682.343577 cmd_parse_build_commands 0:7: <
1754595682.343580 cmd_parse_build_commands 0:8 0:0: send
1754595682.343583 cmd_parse_build_commands 0:8 0:1: -X
1754595682.343585 cmd_parse_build_commands 0:8 0:2: history-top
1754595682.343588 cmd_parse_build_commands 0:9: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1754595682.343591 cmd_parse_build_commands 0:10: >
1754595682.343594 cmd_parse_build_commands 0:11 0:0: send
1754595682.343596 cmd_parse_build_commands 0:11 0:1: -X
1754595682.343599 cmd_parse_build_commands 0:11 0:2: history-bottom
1754595682.343602 cmd_parse_build_commands 0:12: 
1754595682.343605 cmd_parse_build_commands 0:13: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1754595682.343607 cmd_parse_build_commands 0:14: C-r
1754595682.343610 cmd_parse_build_commands 0:15 0:0: if
1754595682.343613 cmd_parse_build_commands 0:15 0:1: -F
1754595682.343616 cmd_parse_build_commands 0:15 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1754595682.343618 cmd_parse_build_commands 0:15 0:3: copy-mode -t=
1754595682.343621 cmd_parse_build_commands 0:15 1:0: send
1754595682.343624 cmd_parse_build_commands 0:15 1:1: -Xt=
1754595682.343626 cmd_parse_build_commands 0:15 1:2: search-backward
1754595682.343629 cmd_parse_build_commands 0:15 1:3: --
1754595682.343632 cmd_parse_build_commands 0:15 1:4: #{q:mouse_word}
1754595682.343634 cmd_parse_build_commands 0:16: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1754595682.343637 cmd_parse_build_commands 0:17: C-y
1754595682.343640 cmd_parse_build_commands 0:18 0:0: copy-mode
1754595682.343642 cmd_parse_build_commands 0:18 0:1: -q
1754595682.343645 cmd_parse_build_commands 0:18 1:0: send-keys
1754595682.343648 cmd_parse_build_commands 0:18 1:1: -l
1754595682.343650 cmd_parse_build_commands 0:18 1:2: --
1754595682.343653 cmd_parse_build_commands 0:18 1:3: #{q:mouse_word}
1754595682.343656 cmd_parse_build_commands 0:19: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1754595682.343658 cmd_parse_build_commands 0:20: c
1754595682.343661 cmd_parse_build_commands 0:21 0:0: copy-mode
1754595682.343664 cmd_parse_build_commands 0:21 0:1: -q
1754595682.343666 cmd_parse_build_commands 0:21 1:0: set-buffer
1754595682.343669 cmd_parse_build_commands 0:21 1:1: --
1754595682.343671 cmd_parse_build_commands 0:21 1:2: #{q:mouse_word}
1754595682.343674 cmd_parse_build_commands 0:22: #{?mouse_line,Copy Line,}
1754595682.343677 cmd_parse_build_commands 0:23: l
1754595682.343679 cmd_parse_build_commands 0:24 0:0: copy-mode
1754595682.343682 cmd_parse_build_commands 0:24 0:1: -q
1754595682.343685 cmd_parse_build_commands 0:24 1:0: set-buffer
1754595682.343691 cmd_parse_build_commands 0:24 1:1: --
1754595682.343694 cmd_parse_build_commands 0:24 1:2: #{q:mouse_line}
1754595682.343697 cmd_parse_build_commands 0:25: 
1754595682.343700 cmd_parse_build_commands 0:26: #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}
1754595682.343702 cmd_parse_build_commands 0:27: C-h
1754595682.343705 cmd_parse_build_commands 0:28 0:0: copy-mode
1754595682.343708 cmd_parse_build_commands 0:28 0:1: -q
1754595682.343710 cmd_parse_build_commands 0:28 1:0: send-keys
1754595682.343713 cmd_parse_build_commands 0:28 1:1: -l
1754595682.343715 cmd_parse_build_commands 0:28 1:2: --
1754595682.343718 cmd_parse_build_commands 0:28 1:3: #{q:mouse_hyperlink}
1754595682.343721 cmd_parse_build_commands 0:29: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1754595682.343724 cmd_parse_build_commands 0:30: h
1754595682.343727 cmd_parse_build_commands 0:31 0:0: copy-mode
1754595682.343729 cmd_parse_build_commands 0:31 0:1: -q
1754595682.343732 cmd_parse_build_commands 0:31 1:0: set-buffer
1754595682.343734 cmd_parse_build_commands 0:31 1:1: --
1754595682.343737 cmd_parse_build_commands 0:31 1:2: #{q:mouse_hyperlink}
1754595682.343740 cmd_parse_build_commands 0:32: 
1754595682.343742 cmd_parse_build_commands 0:33: Horizontal Split
1754595682.343745 cmd_parse_build_commands 0:34: h
1754595682.343748 cmd_parse_build_commands 0:35 0:0: split-window
1754595682.343750 cmd_parse_build_commands 0:35 0:1: -h
1754595682.343753 cmd_parse_build_commands 0:36: Vertical Split
1754595682.343756 cmd_parse_build_commands 0:37: v
1754595682.343758 cmd_parse_build_commands 0:38 0:0: split-window
1754595682.343761 cmd_parse_build_commands 0:38 0:1: -v
1754595682.343764 cmd_parse_build_commands 0:39: 
1754595682.343767 cmd_parse_build_commands 0:40: #{?#{>:#{window_panes},1},,-}Swap Up
1754595682.343770 cmd_parse_build_commands 0:41: u
1754595682.343772 cmd_parse_build_commands 0:42 0:0: swap-pane
1754595682.343775 cmd_parse_build_commands 0:42 0:1: -U
1754595682.343778 cmd_parse_build_commands 0:43: #{?#{>:#{window_panes},1},,-}Swap Down
1754595682.343780 cmd_parse_build_commands 0:44: d
1754595682.343783 cmd_parse_build_commands 0:45 0:0: swap-pane
1754595682.343786 cmd_parse_build_commands 0:45 0:1: -D
1754595682.343788 cmd_parse_build_commands 0:46: #{?pane_marked_set,,-}Swap Marked
1754595682.343791 cmd_parse_build_commands 0:47: s
1754595682.343794 cmd_parse_build_commands 0:48 0:0: swap-pane
1754595682.343796 cmd_parse_build_commands 0:49: 
1754595682.343799 cmd_parse_build_commands 0:50: Kill
1754595682.343802 cmd_parse_build_commands 0:51: X
1754595682.343804 cmd_parse_build_commands 0:52 0:0: kill-pane
1754595682.343807 cmd_parse_build_commands 0:53: Respawn
1754595682.343810 cmd_parse_build_commands 0:54: R
1754595682.343812 cmd_parse_build_commands 0:55 0:0: respawn-pane
1754595682.343815 cmd_parse_build_commands 0:55 0:1: -k
1754595682.343818 cmd_parse_build_commands 0:56: #{?pane_marked,Unmark,Mark}
1754595682.343820 cmd_parse_build_commands 0:57: m
1754595682.343823 cmd_parse_build_commands 0:58 0:0: select-pane
1754595682.343826 cmd_parse_build_commands 0:58 0:1: -m
1754595682.343829 cmd_parse_build_commands 0:59: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1754595682.343831 cmd_parse_build_commands 0:60: z
1754595682.343834 cmd_parse_build_commands 0:61 0:0: resize-pane
1754595682.343837 cmd_parse_build_commands 0:61 0:1: -Z
1754595682.343840 cmd_parse_build_commands 0:0: send
1754595682.343843 cmd_parse_build_commands 0:1: -X
1754595682.343845 cmd_parse_build_commands 0:2: history-top
1754595682.343850 args_parse_flags: next -X
1754595682.343852 args_parse_flags: -X
1754595682.343855 args_parse_flags: next history-top
1754595682.343858 args_parse: flags end at 2 of 3
1754595682.343861 args_parse: 2 = history-top (type STRING)
1754595682.343865 cmd_parse_build_commands: send-keys -X history-top
1754595682.343868 cmd_parse_build_commands 0:0: send
1754595682.343871 cmd_parse_build_commands 0:1: -X
1754595682.343874 cmd_parse_build_commands 0:2: history-bottom
1754595682.343877 args_parse_flags: next -X
1754595682.343880 args_parse_flags: -X
1754595682.343882 args_parse_flags: next history-bottom
1754595682.343885 args_parse: flags end at 2 of 3
1754595682.343888 args_parse: 2 = history-bottom (type STRING)
1754595682.343891 cmd_parse_build_commands: send-keys -X history-bottom
1754595682.343894 cmd_parse_build_commands 0:0: if
1754595682.343897 cmd_parse_build_commands 0:1: -F
1754595682.343900 cmd_parse_build_commands 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1754595682.343903 cmd_parse_build_commands 0:3: copy-mode -t=
1754595682.343905 cmd_parse_build_commands 1:0: send
1754595682.343908 cmd_parse_build_commands 1:1: -Xt=
1754595682.343911 cmd_parse_build_commands 1:2: search-backward
1754595682.343913 cmd_parse_build_commands 1:3: --
1754595682.343916 cmd_parse_build_commands 1:4: #{q:mouse_word}
1754595682.343919 args_parse_flags: next -F
1754595682.343922 args_parse_flags: -F
1754595682.343925 args_parse_flags: next #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1754595682.343927 args_parse: flags end at 2 of 4
1754595682.343930 args_parse: 2 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1} (type STRING)
1754595682.343933 args_parse: 3 = copy-mode -t= (type STRING)
1754595682.343937 args_parse_flags: next -Xt=
1754595682.343940 args_parse_flags: -X
1754595682.343943 args_parse_flag_argument: -t = =
1754595682.343945 args_parse_flags: next search-backward
1754595682.343948 args_parse: flags end at 2 of 5
1754595682.343951 args_parse: 2 = search-backward (type STRING)
1754595682.343954 args_parse: 3 = -- (type STRING)
1754595682.343957 args_parse: 4 = #{q:mouse_word} (type STRING)
1754595682.343965 cmd_parse_build_commands: if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}"
1754595682.343968 cmd_parse_build_commands 0:0: copy-mode
1754595682.343971 cmd_parse_build_commands 0:1: -q
1754595682.343974 cmd_parse_build_commands 1:0: send-keys
1754595682.343976 cmd_parse_build_commands 1:1: -l
1754595682.343979 cmd_parse_build_commands 1:2: --
1754595682.343982 cmd_parse_build_commands 1:3: #{q:mouse_word}
1754595682.343985 args_parse_flags: next -q
1754595682.343987 args_parse_flags: -q
1754595682.343990 args_parse: flags end at 2 of 2
1754595682.343993 args_parse_flags: next -l
1754595682.343996 args_parse_flags: -l
1754595682.343999 args_parse_flags: next --
1754595682.344001 args_parse: flags end at 3 of 4
1754595682.344004 args_parse: 3 = #{q:mouse_word} (type STRING)
1754595682.344009 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_word}"
1754595682.344012 cmd_parse_build_commands 0:0: copy-mode
1754595682.344014 cmd_parse_build_commands 0:1: -q
1754595682.344017 cmd_parse_build_commands 1:0: set-buffer
1754595682.344020 cmd_parse_build_commands 1:1: --
1754595682.344022 cmd_parse_build_commands 1:2: #{q:mouse_word}
1754595682.344025 args_parse_flags: next -q
1754595682.344028 args_parse_flags: -q
1754595682.344030 args_parse: flags end at 2 of 2
1754595682.344034 args_parse_flags: next --
1754595682.344036 args_parse: flags end at 2 of 3
1754595682.344039 args_parse: 2 = #{q:mouse_word} (type STRING)
1754595682.344043 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_word}"
1754595682.344046 cmd_parse_build_commands 0:0: copy-mode
1754595682.344049 cmd_parse_build_commands 0:1: -q
1754595682.344051 cmd_parse_build_commands 1:0: set-buffer
1754595682.344054 cmd_parse_build_commands 1:1: --
1754595682.344057 cmd_parse_build_commands 1:2: #{q:mouse_line}
1754595682.344060 args_parse_flags: next -q
1754595682.344062 args_parse_flags: -q
1754595682.344065 args_parse: flags end at 2 of 2
1754595682.344068 args_parse_flags: next --
1754595682.344071 args_parse: flags end at 2 of 3
1754595682.344073 args_parse: 2 = #{q:mouse_line} (type STRING)
1754595682.344077 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_line}"
1754595682.344080 cmd_parse_build_commands 0:0: copy-mode
1754595682.344083 cmd_parse_build_commands 0:1: -q
1754595682.344086 cmd_parse_build_commands 1:0: send-keys
1754595682.344088 cmd_parse_build_commands 1:1: -l
1754595682.344091 cmd_parse_build_commands 1:2: --
1754595682.344094 cmd_parse_build_commands 1:3: #{q:mouse_hyperlink}
1754595682.344097 args_parse_flags: next -q
1754595682.344099 args_parse_flags: -q
1754595682.344102 args_parse: flags end at 2 of 2
1754595682.344106 args_parse_flags: next -l
1754595682.344109 args_parse_flags: -l
1754595682.344111 args_parse_flags: next --
1754595682.344114 args_parse: flags end at 3 of 4
1754595682.344117 args_parse: 3 = #{q:mouse_hyperlink} (type STRING)
1754595682.344121 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}"
1754595682.344124 cmd_parse_build_commands 0:0: copy-mode
1754595682.344127 cmd_parse_build_commands 0:1: -q
1754595682.344130 cmd_parse_build_commands 1:0: set-buffer
1754595682.344132 cmd_parse_build_commands 1:1: --
1754595682.344135 cmd_parse_build_commands 1:2: #{q:mouse_hyperlink}
1754595682.344138 args_parse_flags: next -q
1754595682.344140 args_parse_flags: -q
1754595682.344143 args_parse: flags end at 2 of 2
1754595682.344149 args_parse_flags: next --
1754595682.344151 args_parse: flags end at 2 of 3
1754595682.344154 args_parse: 2 = #{q:mouse_hyperlink} (type STRING)
1754595682.344158 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_hyperlink}"
1754595682.344161 cmd_parse_build_commands 0:0: split-window
1754595682.344164 cmd_parse_build_commands 0:1: -h
1754595682.344168 args_parse_flags: next -h
1754595682.344170 args_parse_flags: -h
1754595682.344173 args_parse: flags end at 2 of 2
1754595682.344176 cmd_parse_build_commands: split-window -h
1754595682.344179 cmd_parse_build_commands 0:0: split-window
1754595682.344182 cmd_parse_build_commands 0:1: -v
1754595682.344185 args_parse_flags: next -v
1754595682.344188 args_parse_flags: -v
1754595682.344190 args_parse: flags end at 2 of 2
1754595682.344194 cmd_parse_build_commands: split-window -v
1754595682.344197 cmd_parse_build_commands 0:0: swap-pane
1754595682.344200 cmd_parse_build_commands 0:1: -U
1754595682.344203 args_parse_flags: next -U
1754595682.344206 args_parse_flags: -U
1754595682.344208 args_parse: flags end at 2 of 2
1754595682.344211 cmd_parse_build_commands: swap-pane -U
1754595682.344215 cmd_parse_build_commands 0:0: swap-pane
1754595682.344217 cmd_parse_build_commands 0:1: -D
1754595682.344221 args_parse_flags: next -D
1754595682.344223 args_parse_flags: -D
1754595682.344226 args_parse: flags end at 2 of 2
1754595682.344229 cmd_parse_build_commands: swap-pane -D
1754595682.344232 cmd_parse_build_commands 0:0: swap-pane
1754595682.344236 args_parse: flags end at 1 of 1
1754595682.344239 cmd_parse_build_commands: swap-pane
1754595682.344242 cmd_parse_build_commands 0:0: kill-pane
1754595682.344245 args_parse: flags end at 1 of 1
1754595682.344248 cmd_parse_build_commands: kill-pane
1754595682.344251 cmd_parse_build_commands 0:0: respawn-pane
1754595682.344254 cmd_parse_build_commands 0:1: -k
1754595682.344257 args_parse_flags: next -k
1754595682.344260 args_parse_flags: -k
1754595682.344262 args_parse: flags end at 2 of 2
1754595682.344265 cmd_parse_build_commands: respawn-pane -k
1754595682.344268 cmd_parse_build_commands 0:0: select-pane
1754595682.344271 cmd_parse_build_commands 0:1: -m
1754595682.344274 args_parse_flags: next -m
1754595682.344277 args_parse_flags: -m
1754595682.344279 args_parse: flags end at 2 of 2
1754595682.344282 cmd_parse_build_commands: select-pane -m
1754595682.344285 cmd_parse_build_commands 0:0: resize-pane
1754595682.344288 cmd_parse_build_commands 0:1: -Z
1754595682.344291 args_parse_flags: next -Z
1754595682.344294 args_parse_flags: -Z
1754595682.344297 args_parse: flags end at 2 of 2
1754595682.344300 cmd_parse_build_commands: resize-pane -Z
1754595682.344302 args_parse_flags: next -t=
1754595682.344305 args_parse_flag_argument: -t = =
1754595682.344308 args_parse_flags: next -xM
1754595682.344310 args_parse_flag_argument: -x = M
1754595682.344313 args_parse_flags: next -yM
1754595682.344315 args_parse_flag_argument: -y = M
1754595682.344318 args_parse_flags: next -T
1754595682.344321 args_parse_flag_argument: -T = #[align=centre]#{pane_index} (#{pane_id})
1754595682.344324 args_parse_flags: next #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1754595682.344326 args_parse: flags end at 6 of 62
1754595682.344329 args_parse: 6 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,} (type STRING)
1754595682.344332 args_parse: 7 = < (type STRING)
1754595682.344336 args_parse: 8 = send-keys -X history-top (type COMMANDS)
1754595682.344339 args_parse: 9 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,} (type STRING)
1754595682.344342 args_parse: 10 = > (type STRING)
1754595682.344346 args_parse: 11 = send-keys -X history-bottom (type COMMANDS)
1754595682.344349 args_parse: 12 =  (type STRING)
1754595682.344352 args_parse: 13 = #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},} (type STRING)
1754595682.344355 args_parse: 14 = C-r (type STRING)
1754595682.344363 args_parse: 15 = if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" (type COMMANDS)
1754595682.344366 args_parse: 16 = #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},} (type STRING)
1754595682.344369 args_parse: 17 = C-y (type STRING)
1754595682.344373 args_parse: 18 = copy-mode -q ; send-keys -l "#{q:mouse_word}" (type COMMANDS)
1754595682.344376 args_parse: 19 = #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},} (type STRING)
1754595682.344379 args_parse: 20 = c (type STRING)
1754595682.344383 args_parse: 21 = copy-mode -q ; set-buffer "#{q:mouse_word}" (type COMMANDS)
1754595682.344386 args_parse: 22 = #{?mouse_line,Copy Line,} (type STRING)
1754595682.344388 args_parse: 23 = l (type STRING)
1754595682.344392 args_parse: 24 = copy-mode -q ; set-buffer "#{q:mouse_line}" (type COMMANDS)
1754595682.344395 args_parse: 25 =  (type STRING)
1754595682.344398 args_parse: 26 = #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},} (type STRING)
1754595682.344401 args_parse: 27 = C-h (type STRING)
1754595682.344405 args_parse: 28 = copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" (type COMMANDS)
1754595682.344409 args_parse: 29 = #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},} (type STRING)
1754595682.344411 args_parse: 30 = h (type STRING)
1754595682.344415 args_parse: 31 = copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" (type COMMANDS)
1754595682.344418 args_parse: 32 =  (type STRING)
1754595682.344421 args_parse: 33 = Horizontal Split (type STRING)
1754595682.344424 args_parse: 34 = h (type STRING)
1754595682.344427 args_parse: 35 = split-window -h (type COMMANDS)
1754595682.344430 args_parse: 36 = Vertical Split (type STRING)
1754595682.344433 args_parse: 37 = v (type STRING)
1754595682.344436 args_parse: 38 = split-window -v (type COMMANDS)
1754595682.344439 args_parse: 39 =  (type STRING)
1754595682.344442 args_parse: 40 = #{?#{>:#{window_panes},1},,-}Swap Up (type STRING)
1754595682.344446 args_parse: 41 = u (type STRING)
1754595682.344449 args_parse: 42 = swap-pane -U (type COMMANDS)
1754595682.344452 args_parse: 43 = #{?#{>:#{window_panes},1},,-}Swap Down (type STRING)
1754595682.344455 args_parse: 44 = d (type STRING)
1754595682.344459 args_parse: 45 = swap-pane -D (type COMMANDS)
1754595682.344462 args_parse: 46 = #{?pane_marked_set,,-}Swap Marked (type STRING)
1754595682.344464 args_parse: 47 = s (type STRING)
1754595682.344468 args_parse: 48 = swap-pane (type COMMANDS)
1754595682.344470 args_parse: 49 =  (type STRING)
1754595682.344474 args_parse: 50 = Kill (type STRING)
1754595682.344476 args_parse: 51 = X (type STRING)
1754595682.344479 args_parse: 52 = kill-pane (type COMMANDS)
1754595682.344482 args_parse: 53 = Respawn (type STRING)
1754595682.344485 args_parse: 54 = R (type STRING)
1754595682.344488 args_parse: 55 = respawn-pane -k (type COMMANDS)
1754595682.344491 args_parse: 56 = #{?pane_marked,Unmark,Mark} (type STRING)
1754595682.344494 args_parse: 57 = m (type STRING)
1754595682.344498 args_parse: 58 = select-pane -m (type COMMANDS)
1754595682.344502 args_parse: 59 = #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom} (type STRING)
1754595682.344505 args_parse: 60 = z (type STRING)
1754595682.344509 args_parse: 61 = resize-pane -Z (type COMMANDS)
1754595682.344563 cmd_parse_build_commands: display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1754595682.344566 args_parse_flags: next -n
1754595682.344569 args_parse_flags: -n
1754595682.344572 args_parse_flags: next M-MouseDown3Pane
1754595682.344575 args_parse: flags end at 2 of 4
1754595682.344577 args_parse: 2 = M-MouseDown3Pane (type STRING)
1754595682.344630 args_parse: 3 = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } (type COMMANDS)
1754595682.344682 cmd_parse_build_commands: bind-key -n M-MouseDown3Pane { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward -- "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "#{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}" C-h { copy-mode -q ; send-keys -l "#{q:mouse_hyperlink}" } "#{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}" h { copy-mode -q ; set-buffer "#{q:mouse_hyperlink}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1754595682.344692 cmdq_get_command: [bind-key/0x24f55feb4a00] group 1229
1754595682.344696 cmdq_append <global>: [bind-key/0x24f55feb4a00]
1754595682.344699 yylex_token: end at WS
1754595682.344701 yylex_token: bind
1754595682.344704 yylex_token: end at WS
1754595682.344707 yylex_token: -n
1754595682.344710 yylex_token: end at WS
1754595682.344713 yylex_token: MouseDown1ScrollbarUp
1754595682.344716 yylex_token: end at WS
1754595682.344718 yylex_token: copy-mode
1754595682.344721 yylex_token: end at WS
1754595682.344730 yylex_token: -u
1754595682.344734 cmd_parse_build_commands 0:0: bind
1754595682.344737 cmd_parse_build_commands 0:1: -n
1754595682.344740 cmd_parse_build_commands 0:2: MouseDown1ScrollbarUp
1754595682.344742 cmd_parse_build_commands 0:3 0:0: copy-mode
1754595682.344745 cmd_parse_build_commands 0:3 0:1: -u
1754595682.344748 cmd_parse_build_commands 0:0: copy-mode
1754595682.344751 cmd_parse_build_commands 0:1: -u
1754595682.344754 args_parse_flags: next -u
1754595682.344757 args_parse_flags: -u
1754595682.344760 args_parse: flags end at 2 of 2
1754595682.344763 cmd_parse_build_commands: copy-mode -u
1754595682.344766 args_parse_flags: next -n
1754595682.344768 args_parse_flags: -n
1754595682.344771 args_parse_flags: next MouseDown1ScrollbarUp
