1754597451.434965 server started (12702): version next-3.6, socket /tmp/tmux-0/default, protocol 8
1754597451.434972 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754597451.434975 using libevent 2.1.12-stable poll
1754597451.434978 using ncurses 6.5 20240427
1754597451.462995 args_parse: 3 = -- (type STRING)
1754597451.462998 args_parse: 4 = %% (type STRING)
1754597451.463005 cmd_parse_build_commands: send-keys -X search-backward-incremental -- "%%"
1754597451.463008 args_parse_flags: next -T
1754597451.463011 args_parse_flag_argument: -T = search
1754597451.463014 args_parse_flags: next -ip(search up)
1754597451.463017 args_parse_flags: -i
1754597451.463020 args_parse_flag_argument: -p = (search up)
1754597451.463023 args_parse_flags: next -I#{pane_search_string}
1754597451.463026 args_parse_flag_argument: -I = #{pane_search_string}
1754597451.463029 args_parse: flags end at 5 of 6
1754597451.463036 args_parse: 5 = send-keys -X search-backward-incremental -- "%%" (type COMMANDS)
1754597451.463047 cmd_parse_build_commands: command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" }
1754597451.463050 args_parse_flags: next -Tcopy-mode
1754597451.463053 args_parse_flag_argument: -T = copy-mode
1754597451.463055 args_parse_flags: next C-r
1754597451.463058 args_parse: flags end at 2 of 4
1754597451.463061 args_parse: 2 = C-r (type STRING)
1754597451.463072 args_parse: 3 = command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" } (type COMMANDS)
1754597451.463084 cmd_parse_build_commands: bind-key -T copy-mode C-r { command-prompt -i -I "#{pane_search_string}" -T search -p "(search up)" { send-keys -X search-backward-incremental -- "%%" } }
1754597451.463088 cmdq_get_command: [bind-key/0x1920492e6800] group 1415
1754597451.463091 cmdq_append <global>: [bind-key/0x1920492e6800]
1754597451.463095 yylex_token: end at WS
1754597451.463097 yylex_token: bind
1754597451.463101 yylex_token: end at WS
1754597451.463103 yylex_token: -Tcopy-mode
1754597451.463106 yylex_token: end at WS
1754597451.463109 yylex_token: C-s
1754597451.463112 yylex_token: end at WS
1754597451.463115 yylex_token: command-prompt
1754597451.463118 yylex_token: end at WS
1754597451.463121 yylex_token: -T
1754597451.463124 yylex_token: end at WS
1754597451.463126 yylex_token: search
1754597451.463130 yylex_token: end at WS
1754597451.463133 yylex_token: -ip(search down)
1754597451.463137 yylex_token: end at WS
1754597451.463140 yylex_token: -I#{pane_search_string}
1754597451.463143 yylex_token: end at WS
1754597451.463145 yylex_token: send
1754597451.463148 yylex_token: end at WS
1754597451.463151 yylex_token: -X
1754597451.463155 yylex_token: end at WS
1754597451.463158 yylex_token: search-forward-incremental
1754597451.463161 yylex_token: end at WS
1754597451.463164 yylex_token: --
1754597451.463167 yylex_token: end at WS
1754597451.463169 yylex_token: %%
1754597451.463173 cmd_parse_build_commands 0:0: bind
1754597451.463176 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.463179 cmd_parse_build_commands 0:2: C-s
1754597451.463183 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597451.463186 cmd_parse_build_commands 0:3 0:1: -T
1754597451.463189 cmd_parse_build_commands 0:3 0:2: search
1754597451.463192 cmd_parse_build_commands 0:3 0:3: -ip(search down)
1754597451.463195 cmd_parse_build_commands 0:3 0:4: -I#{pane_search_string}
1754597451.463198 cmd_parse_build_commands 0:3 0:5 0:0: send
1754597451.463201 cmd_parse_build_commands 0:3 0:5 0:1: -X
1754597451.463204 cmd_parse_build_commands 0:3 0:5 0:2: search-forward-incremental
1754597451.463208 cmd_parse_build_commands 0:3 0:5 0:3: --
1754597451.463210 cmd_parse_build_commands 0:3 0:5 0:4: %%
1754597451.463214 cmd_parse_build_commands 0:0: command-prompt
1754597451.463217 cmd_parse_build_commands 0:1: -T
1754597451.463220 cmd_parse_build_commands 0:2: search
1754597451.463223 cmd_parse_build_commands 0:3: -ip(search down)
1754597451.463226 cmd_parse_build_commands 0:4: -I#{pane_search_string}
1754597451.463229 cmd_parse_build_commands 0:5 0:0: send
1754597451.463232 cmd_parse_build_commands 0:5 0:1: -X
1754597451.463235 cmd_parse_build_commands 0:5 0:2: search-forward-incremental
1754597451.463238 cmd_parse_build_commands 0:5 0:3: --
1754597451.463241 cmd_parse_build_commands 0:5 0:4: %%
1754597451.463245 cmd_parse_build_commands 0:0: send
1754597451.463248 cmd_parse_build_commands 0:1: -X
1754597451.463251 cmd_parse_build_commands 0:2: search-forward-incremental
1754597451.463254 cmd_parse_build_commands 0:3: --
1754597451.463257 cmd_parse_build_commands 0:4: %%
1754597451.463261 args_parse_flags: next -X
1754597451.463264 args_parse_flags: -X
1754597451.463267 args_parse_flags: next search-forward-incremental
1754597451.463270 args_parse: flags end at 2 of 5
1754597451.463273 args_parse: 2 = search-forward-incremental (type STRING)
1754597451.463276 args_parse: 3 = -- (type STRING)
1754597451.463279 args_parse: 4 = %% (type STRING)
1754597451.463285 cmd_parse_build_commands: send-keys -X search-forward-incremental -- "%%"
1754597451.463288 args_parse_flags: next -T
1754597451.463291 args_parse_flag_argument: -T = search
1754597451.463294 args_parse_flags: next -ip(search down)
1754597451.463297 args_parse_flags: -i
1754597451.463300 args_parse_flag_argument: -p = (search down)
1754597451.463304 args_parse_flags: next -I#{pane_search_string}
1754597451.463307 args_parse_flag_argument: -I = #{pane_search_string}
1754597451.463310 args_parse: flags end at 5 of 6
1754597451.463316 args_parse: 5 = send-keys -X search-forward-incremental -- "%%" (type COMMANDS)
1754597451.463326 cmd_parse_build_commands: command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" }
1754597451.463329 args_parse_flags: next -Tcopy-mode
1754597451.463332 args_parse_flag_argument: -T = copy-mode
1754597451.463335 args_parse_flags: next C-s
1754597451.463338 args_parse: flags end at 2 of 4
1754597451.463341 args_parse: 2 = C-s (type STRING)
1754597451.463351 args_parse: 3 = command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" } (type COMMANDS)
1754597451.463363 cmd_parse_build_commands: bind-key -T copy-mode C-s { command-prompt -i -I "#{pane_search_string}" -T search -p "(search down)" { send-keys -X search-forward-incremental -- "%%" } }
1754597451.463367 cmdq_get_command: [bind-key/0x1920492e6900] group 1427
1754597451.463371 cmdq_append <global>: [bind-key/0x1920492e6900]
1754597451.463374 yylex_token: end at WS
1754597451.463376 yylex_token: bind
1754597451.463380 yylex_token: end at WS
1754597451.463383 yylex_token: -Tcopy-mode
1754597451.463385 yylex_token: end at WS
1754597451.463388 yylex_token: C-v
1754597451.463391 yylex_token: end at WS
1754597451.463394 yylex_token: send
1754597451.463397 yylex_token: end at WS
1754597451.463399 yylex_token: -X
1754597451.463403 yylex_token: end at WS
1754597451.463405 yylex_token: page-down
1754597451.463409 cmd_parse_build_commands 0:0: bind
1754597451.463412 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.463415 cmd_parse_build_commands 0:2: C-v
1754597451.463418 cmd_parse_build_commands 0:3 0:0: send
1754597451.463421 cmd_parse_build_commands 0:3 0:1: -X
1754597451.463424 cmd_parse_build_commands 0:3 0:2: page-down
1754597451.463428 cmd_parse_build_commands 0:0: send
1754597451.463431 cmd_parse_build_commands 0:1: -X
1754597451.463434 cmd_parse_build_commands 0:2: page-down
1754597451.463437 args_parse_flags: next -X
1754597451.463440 args_parse_flags: -X
1754597451.463443 args_parse_flags: next page-down
1754597451.463446 args_parse: flags end at 2 of 3
1754597451.463449 args_parse: 2 = page-down (type STRING)
1754597451.463454 cmd_parse_build_commands: send-keys -X page-down
1754597451.463457 args_parse_flags: next -Tcopy-mode
1754597451.463460 args_parse_flag_argument: -T = copy-mode
1754597451.463463 args_parse_flags: next C-v
1754597451.463465 args_parse: flags end at 2 of 4
1754597451.463468 args_parse: 2 = C-v (type STRING)
1754597451.463473 args_parse: 3 = send-keys -X page-down (type COMMANDS)
1754597451.463480 cmd_parse_build_commands: bind-key -T copy-mode C-v { send-keys -X page-down }
1754597451.463483 cmdq_get_command: [bind-key/0x1920492e6a00] group 1439
1754597451.463487 cmdq_append <global>: [bind-key/0x1920492e6a00]
1754597451.463490 yylex_token: end at WS
1754597451.463492 yylex_token: bind
1754597451.463496 yylex_token: end at WS
1754597451.463498 yylex_token: -Tcopy-mode
1754597451.463501 yylex_token: end at WS
1754597451.463504 yylex_token: C-w
1754597451.463507 yylex_token: end at WS
1754597451.463510 yylex_token: send
1754597451.463513 yylex_token: end at WS
1754597451.463515 yylex_token: -X
1754597451.463519 yylex_token: end at WS
1754597451.463522 yylex_token: copy-pipe-and-cancel
1754597451.463526 cmd_parse_build_commands 0:0: bind
1754597451.463529 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.463532 cmd_parse_build_commands 0:2: C-w
1754597451.463535 cmd_parse_build_commands 0:3 0:0: send
1754597451.463538 cmd_parse_build_commands 0:3 0:1: -X
1754597451.463541 cmd_parse_build_commands 0:3 0:2: copy-pipe-and-cancel
1754597451.463544 cmd_parse_build_commands 0:0: send
1754597451.463547 cmd_parse_build_commands 0:1: -X
1754597451.463550 cmd_parse_build_commands 0:2: copy-pipe-and-cancel
1754597451.463554 args_parse_flags: next -X
1754597451.463557 args_parse_flags: -X
1754597451.463560 args_parse_flags: next copy-pipe-and-cancel
1754597451.463563 args_parse: flags end at 2 of 3
1754597451.463566 args_parse: 2 = copy-pipe-and-cancel (type STRING)
1754597451.463571 cmd_parse_build_commands: send-keys -X copy-pipe-and-cancel
1754597451.463574 args_parse_flags: next -Tcopy-mode
1754597451.463577 args_parse_flag_argument: -T = copy-mode
1754597451.463580 args_parse_flags: next C-w
1754597451.463583 args_parse: flags end at 2 of 4
1754597451.463586 args_parse: 2 = C-w (type STRING)
1754597451.463591 args_parse: 3 = send-keys -X copy-pipe-and-cancel (type COMMANDS)
1754597451.463598 cmd_parse_build_commands: bind-key -T copy-mode C-w { send-keys -X copy-pipe-and-cancel }
1754597451.463602 cmdq_get_command: [bind-key/0x1920492e6b00] group 1447
1754597451.463605 cmdq_append <global>: [bind-key/0x1920492e6b00]
1754597451.463608 yylex_token: end at WS
1754597451.463611 yylex_token: bind
1754597451.463614 yylex_token: end at WS
1754597451.463617 yylex_token: -Tcopy-mode
1754597451.463620 yylex_token: end at WS
1754597451.463623 yylex_token: Escape
1754597451.463626 yylex_token: end at WS
1754597451.463630 yylex_token: send
1754597451.463635 yylex_token: end at WS
1754597451.463638 yylex_token: -X
1754597451.463643 yylex_token: end at WS
1754597451.463647 yylex_token: cancel
1754597451.463652 cmd_parse_build_commands 0:0: bind
1754597451.463656 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.463659 cmd_parse_build_commands 0:2: Escape
1754597451.463662 cmd_parse_build_commands 0:3 0:0: send
1754597451.463665 cmd_parse_build_commands 0:3 0:1: -X
1754597451.463667 cmd_parse_build_commands 0:3 0:2: cancel
1754597451.463671 cmd_parse_build_commands 0:0: send
1754597451.463674 cmd_parse_build_commands 0:1: -X
1754597451.463677 cmd_parse_build_commands 0:2: cancel
1754597451.463682 args_parse_flags: next -X
1754597451.463686 args_parse_flags: -X
1754597451.463690 args_parse_flags: next cancel
1754597451.463695 args_parse: flags end at 2 of 3
1754597451.463700 args_parse: 2 = cancel (type STRING)
1754597451.463705 cmd_parse_build_commands: send-keys -X cancel
1754597451.463708 args_parse_flags: next -Tcopy-mode
1754597451.463712 args_parse_flag_argument: -T = copy-mode
1754597451.463717 args_parse_flags: next Escape
1754597451.463721 args_parse: flags end at 2 of 4
1754597451.463726 args_parse: 2 = Escape (type STRING)
1754597451.463731 args_parse: 3 = send-keys -X cancel (type COMMANDS)
1754597451.463738 cmd_parse_build_commands: bind-key -T copy-mode Escape { send-keys -X cancel }
1754597451.463742 cmdq_get_command: [bind-key/0x1920492e6c00] group 1455
1754597451.463746 cmdq_append <global>: [bind-key/0x1920492e6c00]
1754597451.463751 yylex_token: end at WS
1754597451.463755 yylex_token: bind
1754597451.463761 yylex_token: end at WS
1754597451.463765 yylex_token: -Tcopy-mode
1754597451.463770 yylex_token: end at WS
1754597451.463774 yylex_token: Space
1754597451.463782 yylex_token: end at WS
1754597451.463785 yylex_token: send
1754597451.463788 yylex_token: end at WS
1754597451.463791 yylex_token: -X
1754597451.463794 yylex_token: end at WS
1754597451.463797 yylex_token: page-down
1754597451.463801 cmd_parse_build_commands 0:0: bind
1754597451.463804 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.463807 cmd_parse_build_commands 0:2: Space
1754597451.463810 cmd_parse_build_commands 0:3 0:0: send
1754597451.463813 cmd_parse_build_commands 0:3 0:1: -X
1754597451.463816 cmd_parse_build_commands 0:3 0:2: page-down
1754597451.463820 cmd_parse_build_commands 0:0: send
1754597451.463822 cmd_parse_build_commands 0:1: -X
1754597451.463825 cmd_parse_build_commands 0:2: page-down
1754597451.463829 args_parse_flags: next -X
1754597451.463832 args_parse_flags: -X
1754597451.463835 args_parse_flags: next page-down
1754597451.463838 args_parse: flags end at 2 of 3
1754597451.463842 args_parse: 2 = page-down (type STRING)
1754597451.463846 cmd_parse_build_commands: send-keys -X page-down
1754597451.463849 args_parse_flags: next -Tcopy-mode
1754597451.463852 args_parse_flag_argument: -T = copy-mode
1754597451.463855 args_parse_flags: next Space
1754597451.463858 args_parse: flags end at 2 of 4
1754597451.463861 args_parse: 2 = Space (type STRING)
1754597451.463865 args_parse: 3 = send-keys -X page-down (type COMMANDS)
1754597451.463875 cmd_parse_build_commands: bind-key -T copy-mode Space { send-keys -X page-down }
1754597451.463881 cmdq_get_command: [bind-key/0x1920492e6d00] group 1463
1754597451.463886 cmdq_append <global>: [bind-key/0x1920492e6d00]
1754597451.463891 yylex_token: end at WS
1754597451.463895 yylex_token: bind
1754597451.463900 yylex_token: end at WS
1754597451.463903 yylex_token: -Tcopy-mode
1754597451.463906 yylex_token: end at WS
1754597451.463909 yylex_token: ,
1754597451.463912 yylex_token: end at WS
1754597451.463916 yylex_token: send
1754597451.463921 yylex_token: end at WS
1754597451.463925 yylex_token: -X
1754597451.463931 yylex_token: end at WS
1754597451.463935 yylex_token: jump-reverse
1754597451.463941 cmd_parse_build_commands 0:0: bind
1754597451.463945 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.463948 cmd_parse_build_commands 0:2: ,
1754597451.463951 cmd_parse_build_commands 0:3 0:0: send
1754597451.463954 cmd_parse_build_commands 0:3 0:1: -X
1754597451.463957 cmd_parse_build_commands 0:3 0:2: jump-reverse
1754597451.463960 cmd_parse_build_commands 0:0: send
1754597451.463963 cmd_parse_build_commands 0:1: -X
1754597451.463966 cmd_parse_build_commands 0:2: jump-reverse
1754597451.463974 args_parse_flags: next -X
1754597451.463979 args_parse_flags: -X
1754597451.463983 args_parse_flags: next jump-reverse
1754597451.463986 args_parse: flags end at 2 of 3
1754597451.463990 args_parse: 2 = jump-reverse (type STRING)
1754597451.463998 cmd_parse_build_commands: send-keys -X jump-reverse
1754597451.464006 args_parse_flags: next -Tcopy-mode
1754597451.464011 args_parse_flag_argument: -T = copy-mode
1754597451.464014 args_parse_flags: next ,
1754597451.464018 args_parse: flags end at 2 of 4
1754597451.464022 args_parse: 2 = , (type STRING)
1754597451.464029 args_parse: 3 = send-keys -X jump-reverse (type COMMANDS)
1754597451.464038 cmd_parse_build_commands: bind-key -T copy-mode , { send-keys -X jump-reverse }
1754597451.464042 cmdq_get_command: [bind-key/0x1920492e6e00] group 1471
1754597451.464045 cmdq_append <global>: [bind-key/0x1920492e6e00]
1754597451.464048 yylex_token: end at WS
1754597451.464051 yylex_token: bind
1754597451.464054 yylex_token: end at WS
1754597451.464057 yylex_token: -Tcopy-mode
1754597451.464060 yylex_token: end at WS
1754597451.464063 yylex_token: ;
1754597451.464066 yylex_token: end at WS
1754597451.464069 yylex_token: send
1754597451.464071 yylex_token: end at WS
1754597451.464074 yylex_token: -X
1754597451.464077 yylex_token: end at WS
1754597451.464080 yylex_token: jump-again
1754597451.464084 cmd_parse_build_commands 0:0: bind
1754597451.464087 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.464090 cmd_parse_build_commands 0:2: ;
1754597451.464093 cmd_parse_build_commands 0:3 0:0: send
1754597451.464096 cmd_parse_build_commands 0:3 0:1: -X
1754597451.464099 cmd_parse_build_commands 0:3 0:2: jump-again
1754597451.464102 cmd_parse_build_commands 0:0: send
1754597451.464105 cmd_parse_build_commands 0:1: -X
1754597451.464108 cmd_parse_build_commands 0:2: jump-again
1754597451.464112 args_parse_flags: next -X
1754597451.464115 args_parse_flags: -X
1754597451.464118 args_parse_flags: next jump-again
1754597451.464122 args_parse: flags end at 2 of 3
1754597451.464125 args_parse: 2 = jump-again (type STRING)
1754597451.464129 cmd_parse_build_commands: send-keys -X jump-again
1754597451.464132 args_parse_flags: next -Tcopy-mode
1754597451.464135 args_parse_flag_argument: -T = copy-mode
1754597451.464138 args_parse_flags: next ;
1754597451.464141 args_parse: flags end at 2 of 4
1754597451.464144 args_parse: 2 = ; (type STRING)
1754597451.464148 args_parse: 3 = send-keys -X jump-again (type COMMANDS)
1754597451.464155 cmd_parse_build_commands: bind-key -T copy-mode \\; { send-keys -X jump-again }
1754597451.464159 cmdq_get_command: [bind-key/0x1920492e6f00] group 1479
1754597451.464163 cmdq_append <global>: [bind-key/0x1920492e6f00]
1754597451.464166 yylex_token: end at WS
1754597451.464168 yylex_token: bind
1754597451.464172 yylex_token: end at WS
1754597451.464175 yylex_token: -Tcopy-mode
1754597451.464178 yylex_token: end at WS
1754597451.464180 yylex_token: F
1754597451.464184 yylex_token: end at WS
1754597451.464187 yylex_token: command-prompt
1754597451.464190 yylex_token: end at WS
1754597451.464193 yylex_token: -1p(jump backward)
1754597451.464196 yylex_token: end at WS
1754597451.464199 yylex_token: send
1754597451.464202 yylex_token: end at WS
1754597451.464205 yylex_token: -X
1754597451.464208 yylex_token: end at WS
1754597451.464211 yylex_token: jump-backward
1754597451.464214 yylex_token: end at WS
1754597451.464216 yylex_token: --
1754597451.464219 yylex_token: end at WS
1754597451.464222 yylex_token: %%
1754597451.464226 cmd_parse_build_commands 0:0: bind
1754597451.464229 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.464232 cmd_parse_build_commands 0:2: F
1754597451.464235 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597451.464239 cmd_parse_build_commands 0:3 0:1: -1p(jump backward)
1754597451.464242 cmd_parse_build_commands 0:3 0:2 0:0: send
1754597451.464245 cmd_parse_build_commands 0:3 0:2 0:1: -X
1754597451.464248 cmd_parse_build_commands 0:3 0:2 0:2: jump-backward
1754597451.464251 cmd_parse_build_commands 0:3 0:2 0:3: --
1754597451.464254 cmd_parse_build_commands 0:3 0:2 0:4: %%
1754597451.464258 cmd_parse_build_commands 0:0: command-prompt
1754597451.464261 cmd_parse_build_commands 0:1: -1p(jump backward)
1754597451.464264 cmd_parse_build_commands 0:2 0:0: send
1754597451.464267 cmd_parse_build_commands 0:2 0:1: -X
1754597451.464270 cmd_parse_build_commands 0:2 0:2: jump-backward
1754597451.464273 cmd_parse_build_commands 0:2 0:3: --
1754597451.464276 cmd_parse_build_commands 0:2 0:4: %%
1754597451.464279 cmd_parse_build_commands 0:0: send
1754597451.464282 cmd_parse_build_commands 0:1: -X
1754597451.464285 cmd_parse_build_commands 0:2: jump-backward
1754597451.464288 cmd_parse_build_commands 0:3: --
1754597451.464291 cmd_parse_build_commands 0:4: %%
1754597451.464295 args_parse_flags: next -X
1754597451.464298 args_parse_flags: -X
1754597451.464301 args_parse_flags: next jump-backward
1754597451.464304 args_parse: flags end at 2 of 5
1754597451.464307 args_parse: 2 = jump-backward (type STRING)
1754597451.464310 args_parse: 3 = -- (type STRING)
1754597451.464313 args_parse: 4 = %% (type STRING)
1754597451.464322 cmd_parse_build_commands: send-keys -X jump-backward -- "%%"
1754597451.464325 args_parse_flags: next -1p(jump backward)
1754597451.464328 args_parse_flags: -1
1754597451.464331 args_parse_flag_argument: -p = (jump backward)
1754597451.464334 args_parse: flags end at 2 of 3
1754597451.464340 args_parse: 2 = send-keys -X jump-backward -- "%%" (type COMMANDS)
1754597451.464348 cmd_parse_build_commands: command-prompt -1 -p "(jump backward)" { send-keys -X jump-backward -- "%%" }
1754597451.464351 args_parse_flags: next -Tcopy-mode
1754597451.464354 args_parse_flag_argument: -T = copy-mode
1754597451.464357 args_parse_flags: next F
1754597451.464360 args_parse: flags end at 2 of 4
1754597451.464363 args_parse: 2 = F (type STRING)
1754597451.464371 args_parse: 3 = command-prompt -1 -p "(jump backward)" { send-keys -X jump-backward -- "%%" } (type COMMANDS)
1754597451.464381 cmd_parse_build_commands: bind-key -T copy-mode F { command-prompt -1 -p "(jump backward)" { send-keys -X jump-backward -- "%%" } }
1754597451.464385 cmdq_get_command: [bind-key/0x1920492ed000] group 1487
1754597451.464388 cmdq_append <global>: [bind-key/0x1920492ed000]
1754597451.464392 yylex_token: end at WS
1754597451.464394 yylex_token: bind
1754597451.464398 yylex_token: end at WS
1754597451.464401 yylex_token: -Tcopy-mode
1754597451.464404 yylex_token: end at WS
1754597451.464406 yylex_token: N
1754597451.464409 yylex_token: end at WS
1754597451.464412 yylex_token: send
1754597451.464415 yylex_token: end at WS
1754597451.464418 yylex_token: -X
1754597451.464421 yylex_token: end at WS
1754597451.464424 yylex_token: search-reverse
1754597451.464428 cmd_parse_build_commands 0:0: bind
1754597451.464431 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.464434 cmd_parse_build_commands 0:2: N
1754597451.464437 cmd_parse_build_commands 0:3 0:0: send
1754597451.464440 cmd_parse_build_commands 0:3 0:1: -X
1754597451.464443 cmd_parse_build_commands 0:3 0:2: search-reverse
1754597451.464446 cmd_parse_build_commands 0:0: send
1754597451.464449 cmd_parse_build_commands 0:1: -X
1754597451.464452 cmd_parse_build_commands 0:2: search-reverse
1754597451.464456 args_parse_flags: next -X
1754597451.464459 args_parse_flags: -X
1754597451.464462 args_parse_flags: next search-reverse
1754597451.464466 args_parse: flags end at 2 of 3
1754597451.464469 args_parse: 2 = search-reverse (type STRING)
1754597451.464473 cmd_parse_build_commands: send-keys -X search-reverse
1754597451.464477 args_parse_flags: next -Tcopy-mode
1754597451.464480 args_parse_flag_argument: -T = copy-mode
1754597451.464483 args_parse_flags: next N
1754597451.464485 args_parse: flags end at 2 of 4
1754597451.464488 args_parse: 2 = N (type STRING)
1754597451.464493 args_parse: 3 = send-keys -X search-reverse (type COMMANDS)
1754597451.464500 cmd_parse_build_commands: bind-key -T copy-mode N { send-keys -X search-reverse }
1754597451.464504 cmdq_get_command: [bind-key/0x1920492ed100] group 1499
1754597451.464507 cmdq_append <global>: [bind-key/0x1920492ed100]
1754597451.464510 yylex_token: end at WS
1754597451.464513 yylex_token: bind
1754597451.464516 yylex_token: end at WS
1754597451.464519 yylex_token: -Tcopy-mode
1754597451.464522 yylex_token: end at WS
1754597451.464524 yylex_token: P
1754597451.464528 yylex_token: end at WS
1754597451.464531 yylex_token: send
1754597451.464533 yylex_token: end at WS
1754597451.464536 yylex_token: -X
1754597451.464540 yylex_token: end at WS
1754597451.464543 yylex_token: toggle-position
1754597451.464546 cmd_parse_build_commands 0:0: bind
1754597451.464549 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.464552 cmd_parse_build_commands 0:2: P
1754597451.464555 cmd_parse_build_commands 0:3 0:0: send
1754597451.464558 cmd_parse_build_commands 0:3 0:1: -X
1754597451.464561 cmd_parse_build_commands 0:3 0:2: toggle-position
1754597451.464565 cmd_parse_build_commands 0:0: send
1754597451.464568 cmd_parse_build_commands 0:1: -X
1754597451.464571 cmd_parse_build_commands 0:2: toggle-position
1754597451.464575 args_parse_flags: next -X
1754597451.464578 args_parse_flags: -X
1754597451.464581 args_parse_flags: next toggle-position
1754597451.464584 args_parse: flags end at 2 of 3
1754597451.464587 args_parse: 2 = toggle-position (type STRING)
1754597451.464591 cmd_parse_build_commands: send-keys -X toggle-position
1754597451.464594 args_parse_flags: next -Tcopy-mode
1754597451.464597 args_parse_flag_argument: -T = copy-mode
1754597451.464600 args_parse_flags: next P
1754597451.464604 args_parse: flags end at 2 of 4
1754597451.464607 args_parse: 2 = P (type STRING)
1754597451.464613 args_parse: 3 = send-keys -X toggle-position (type COMMANDS)
1754597451.464619 cmd_parse_build_commands: bind-key -T copy-mode P { send-keys -X toggle-position }
1754597451.464623 cmdq_get_command: [bind-key/0x1920492ed200] group 1507
1754597451.464626 cmdq_append <global>: [bind-key/0x1920492ed200]
1754597451.464629 yylex_token: end at WS
1754597451.464632 yylex_token: bind
1754597451.464635 yylex_token: end at WS
1754597451.464638 yylex_token: -Tcopy-mode
1754597451.464641 yylex_token: end at WS
1754597451.464644 yylex_token: R
1754597451.464647 yylex_token: end at WS
1754597451.464649 yylex_token: send
1754597451.464652 yylex_token: end at WS
1754597451.464655 yylex_token: -X
1754597451.464659 yylex_token: end at WS
1754597451.464661 yylex_token: rectangle-toggle
1754597451.464665 cmd_parse_build_commands 0:0: bind
1754597451.464668 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.464671 cmd_parse_build_commands 0:2: R
1754597451.464674 cmd_parse_build_commands 0:3 0:0: send
1754597451.464677 cmd_parse_build_commands 0:3 0:1: -X
1754597451.464680 cmd_parse_build_commands 0:3 0:2: rectangle-toggle
1754597451.464691 cmd_parse_build_commands 0:0: send
1754597451.464694 cmd_parse_build_commands 0:1: -X
1754597451.464697 cmd_parse_build_commands 0:2: rectangle-toggle
1754597451.464701 args_parse_flags: next -X
1754597451.464704 args_parse_flags: -X
1754597451.464707 args_parse_flags: next rectangle-toggle
1754597451.464710 args_parse: flags end at 2 of 3
1754597451.464713 args_parse: 2 = rectangle-toggle (type STRING)
1754597451.464718 cmd_parse_build_commands: send-keys -X rectangle-toggle
1754597451.464721 args_parse_flags: next -Tcopy-mode
1754597451.464724 args_parse_flag_argument: -T = copy-mode
1754597451.464727 args_parse_flags: next R
1754597451.464729 args_parse: flags end at 2 of 4
1754597451.464732 args_parse: 2 = R (type STRING)
1754597451.464738 args_parse: 3 = send-keys -X rectangle-toggle (type COMMANDS)
1754597451.464745 cmd_parse_build_commands: bind-key -T copy-mode R { send-keys -X rectangle-toggle }
1754597451.464749 cmdq_get_command: [bind-key/0x1920492ed300] group 1515
1754597451.464753 cmdq_append <global>: [bind-key/0x1920492ed300]
1754597451.464757 yylex_token: end at WS
1754597451.464759 yylex_token: bind
1754597451.464763 yylex_token: end at WS
1754597451.464766 yylex_token: -Tcopy-mode
1754597451.464768 yylex_token: end at WS
1754597451.464771 yylex_token: T
1754597451.464775 yylex_token: end at WS
1754597451.464783 yylex_token: command-prompt
1754597451.464787 yylex_token: end at WS
1754597451.464790 yylex_token: -1p(jump to backward)
1754597451.464793 yylex_token: end at WS
1754597451.464796 yylex_token: send
1754597451.464798 yylex_token: end at WS
1754597451.464801 yylex_token: -X
1754597451.464805 yylex_token: end at WS
1754597451.464808 yylex_token: jump-to-backward
1754597451.464811 yylex_token: end at WS
1754597451.464813 yylex_token: --
1754597451.464816 yylex_token: end at WS
1754597451.464819 yylex_token: %%
1754597451.464823 cmd_parse_build_commands 0:0: bind
1754597451.464826 cmd_parse_build_commands 0:1: -Tcopy-mode
1754597451.464829 cmd_parse_build_commands 0:2: T
1754597451.464833 cmd_parse_build_commands 0:3 0:0: command-prompt
1754597451.464836 cmd_parse_build_commands 0:3 0:1: -1p(jump to backward)
1754597451.464839 cmd_parse_build_commands 0:3 0:2 0:0: send
1754597451.464842 cmd_parse_build_commands 0:3 0:2 0:1: -X
1754597451.464845 cmd_parse_build_commands 0:3 0:2 0:2: jump-to-backward
